"loc_id","scale","used","forcat_prop","forest_prop","savanna_prop","wetland_prop","grassland_prop","ag_prop","pasture_prop","farming_prop","RLO_prop"
181387,4,0,0.993271250104248,0.993271250104248,0,0,0,0.00127818962952842,0,0.00168956987302203,0.00141573722671358
187110,4,0,1,1,0,0,0,0,0,0,0
187469,4,0,0.988413767200417,0.988413767200417,0,0,0,0,0,0.000214424910288401,0.0113718078892951
811,4,0,0.921283557138781,0.921283557138781,0,0,0,0,0,0.066177627984926,0.00180659101641315
10707,4,0,0.996888263190797,0.996888263190797,0,0,0,0,0,0.00311173680920249,0
12148,4,0,0.993703960178139,0.993703960178139,0,0,0,0.00629603982186137,0,0.00629603982186137,0
14103,4,0,0.701480656002337,0.701480656002337,0,0,0,0.171812584106663,0,0.205275980669574,0
14674,4,0,1,1,0,0,0,0,0,0,0
23846,4,0,0.986069383552425,0.986069383552425,0,0,0,0,0,0.00863841997037066,0.00400773928590941
29068,4,0,1,1,0,0,0,0,0,0,0
29818,4,0,0.927015199743442,0.927015199743442,0,0.00856985548669004,0,0,0,0.0547815188971687,0.00904350406819529
33946,4,0,0.974197739357115,0.974197739357115,0,0.0175727273313739,0,0,0,0,0.0082295333115117
34056,4,0,0.973012596781536,0.973012596781536,0,0,0,0,0,0.00818977329495778,0.0185472875083763
36251,4,0,1,1,0,0,0,0,0,0,0
44805,4,0,0.747290505171559,0.747290505171559,0,0,0,0,0,0.221080639127564,0.0233196727692456
53906,4,0,0.997943985830785,0.997943985830785,0,0,0,0.0017699600239332,0,0.0017699600239332,0.000125148688560933
53965,4,0,0.951187884884779,0.951187884884779,0,0.00144103343765574,0,0,0,0.0468525200098537,0.000375510173170145
55158,4,0,0.965337032750242,0.965337032750242,0,0,0,0.033216384205503,0,0.033216384205503,0.00144658304425505
58732,4,0,0.970928843442164,0.970928843442164,0,0,0,0,0,0.00264665123230929,0.0261383808679796
66339,4,0,1,1,0,0,0,0,0,0,0
69461,4,0,0.997340621563786,0.997340621563786,0,0,0,0,0,0,0.00265937843621395
78590,4,0,0.92772139688062,0.92772139688062,0,0,0,0.000270593713741301,0,0.00354275117726497,0.0671802360988002
81046,4,0,1,1,0,0,0,0,0,0,0
86720,4,0,0.918861299978985,0.918861299978985,0,0,0,0,0,0.0733730762529274,0.00776562376808779
88605,4,0,1,1,0,0,0,0,0,0,0
89873,4,0,0.738249051897415,0.738249051897415,0,0,0,0.148307900369701,0,0.152525602189378,0.000196757810075052
90381,4,0,0.998193662395607,0.998193662395607,0,0,0,0,0,0.00180633760439306,0
90905,4,0,0.742426046991335,0.742426046991335,0,0,0,0,0,0.164831887422356,0.008974972988245
91330,4,0,0.999231738497657,0.999231738497657,0,0,0,0,0,0.00076826150234255,0
91431,4,0,0.999892794974453,0.999892794974453,0,0,0,0,0,0.000107205025547378,0
100553,4,0,0.995427079144875,0.995427079144875,0,0,0,0,0,0.00457292085512499,0
101324,4,0,1,1,0,0,0,0,0,0,0
101490,4,0,0.720382666651236,0.720382666651236,0,0,0,0,0,0.0128261646464019,0
115025,4,0,0.864215272014307,0.864215272014307,0,0,0,0.0318464841472523,0,0.0666492429815657,0.0143544791215994
123181,4,0,1,1,0,0,0,0,0,0,0
123422,4,0,1,1,0,0,0,0,0,0,0
126515,4,0,0.982838530581408,0.982838530581408,0,0.0145174709867761,0,0,0,0,0.00264399843181609
127209,4,0,0.974444878720531,0.974444878720531,0,0,0,0,0,0,0.025555121279469
127389,4,0,0.120116193892455,0.120116193892455,0,0,0,0.601014045075638,0,0.633781539236587,0
131435,4,0,0.555066386136999,0.555066386136999,0,0.00216429643881873,0,0.185962620906521,0,0.215872839956048,0.0496577493631792
133686,4,0,0.424573517787421,0.424573517787421,0,0.00432860077190925,0.220577246374402,0,0,0.00339589287263722,0.000631087686677484
142164,4,0,0.355122491948268,0.355122491948268,0,0,0,0.29979620096033,0,0.359920915647987,0.0297396077289327
145330,4,0,0.146046356543868,0.146046356543868,0,0,0,0,0,0.792681371843525,0.00507299985776243
148161,4,0,0.391004770553451,0.391004770553451,0,0.0168772689658152,0.276639985590283,0,0,0.00390473594600172,0.0188998478366416
154759,4,0,0.999409777079501,0.999409777079501,0,0,0,0,0,0.000590222920498761,0
159538,4,0,1,1,0,0,0,0,0,0,0
162976,4,0,0.527217123709072,0.527217123709072,0,0,0,0.14081232638593,0,0.214229793428323,0.13321151895709
163006,4,0,0.980998425905104,0.980998425905104,0,0.000411118033564616,0,0,0,0.000268120456672576,0.0183223356046583
165743,4,0,0.88337923310456,0.88337923310456,0,7.15375760586457e-05,0,0.0034199169448742,0,0.0187418630390663,0.0976642911281974
166554,4,0,0.815957199058421,0.815957199058421,0,0,0,0.0426068940434557,0,0.0635301677319418,0.120226609385255
167288,4,0,0.961635210640745,0.961635210640745,0,0,0,0,0,0.00813319449262055,0.0300169505851687
169393,4,0,0.996082924306554,0.996082924306554,0,0,0,0,0.00391707569344585,0.00391707569344585,0
169576,4,0,0.996157318032976,0.996157318032976,0,0,0,0,0,0,0.00384268196702422
171130,4,0,0.836061821556204,0.836061821556204,0,0.0109137424547016,0.147407878318158,0,0,0,0.00561655767093622
171770,4,0,1,1,0,0,0,0,0,0,0
172115,4,0,0.990064858294114,0.990064858294114,0,0.00350570776135599,0.00642943394452973,0,0,0,0
172936,4,0,0.547519395242127,0.547519395242127,0,0,0.00398810896459397,0,0,0,0
172943,4,0,0.999370038863152,0.999370038863152,0,0.000160979936428707,0.000321959872857415,0,0,0,0.000147021327561904
173667,4,0,0.985450749831078,0.985450749831078,0,0.000125205071527869,0.00292306495561954,0,0.0110717056108215,0.0110717056108215,0.000429274530952693
173759,4,0,0.718158297727405,0.718158297727405,0,0,0.000572341472108558,0,0.281269360800487,0.281269360800487,0
175475,4,0,0.873978243326206,0.873978243326206,0,0.0213610634913524,0.00454443577228522,0,0,0,0.100116257410157
176732,4,0,1,1,0,0,0,0,0,0,0
178724,4,0,0.997319537196611,0.997319537196611,0,0.00246587991885681,0,0,0,0,0.000214582884532529
178959,4,0,1,1,0,0,0,0,0,0,0
179626,4,0,1,1,0,0,0,0,0,0,0
180281,4,0,1,1,0,0,0,0,0,0,0
180698,4,0,1,1,0,0,0,0,0,0,0
180784,4,0,0.955343119116033,0.955343119116033,0,0.00411257555890784,0.010266678250794,0,0.00052009365752902,0.00052009365752902,0.0297575334167362
181362,4,0,1,1,0,0,0,0,0,0,0
181851,4,0,1,1,0,0,0,0,0,0,0
182209,4,0,0.985092376643246,0.985092376643246,0,0.000491137193350467,0,0,0,0.0131467390713559,0.000965723140430663
182388,4,0,0.991790072767402,0.991790072767402,0,0,0.00820992723259763,0,0,0,0
182961,4,0,1,1,0,0,0,0,0,0,0
183255,4,0,1,1,0,0,0,0,0,0,0
185025,4,0,0.999870680517129,0.999870680517129,0,0,0,0,0,0,0.000129319482870744
185183,4,0,0.990365795491211,0.990365795491211,0,0,0,0,0.0096342045087889,0.0096342045087889,0
185440,4,0,0.959045003214881,0.959045003214881,0,0,0.00112680407012993,0,0,0,0
186049,4,0,0.748135857156385,0.748135857156385,0,0.100773350448754,0.14466647727472,0,0,0,0.00642431512014113
186968,4,0,1,1,0,0,0,0,0,0,0
187993,4,0,1,1,0,0,0,0,0,0,0
189321,4,0,0.937095639147128,0.937095639147128,0,0.00498123261325926,0.00758537279423673,0,0,0,0.0503377554453759
190960,4,0,0.968613699538755,0.968613699538755,0,0.00811310849716628,0.0230943222690385,0,0,0,0.000178869695040497
191250,4,0,0.940746656173204,0.940746656173204,0,0.000983762137888731,0.000590257282733238,0,0,0,0.0576793244061742
191665,4,0,0.986525300774912,0.986525300774912,0,0.00697446022096099,5.36496940073922e-05,0,0.00112664357415524,0.00112664357415524,0.00531994573596439
191794,4,0,0.980363061761181,0.980363061761181,0,0,0,0,0,0.00130476481325111,0
192089,4,0,1,1,0,0,0,0,0,0,0
192221,4,0,1,1,0,0,0,0,0,0,0
192344,4,0,0.9992821983366,0.9992821983366,0,0.000594151464697903,0.000123650198702016,0,0,0,0
192523,4,0,0.999946345798175,0.999946345798175,0,0,0,0,0,0,5.3654201825365e-05
194751,4,0,0.979257889889682,0.979257889889682,0,0.00455076842837298,0.000258536124869374,0,0,0,0.015932805557076
195780,4,0,1,1,0,0,0,0,0,0,0
195889,4,0,0.972388962486123,0.972388962486123,0,0.000464984591336404,0,0.00633900939486288,0,0.0267869697992157,0
196862,4,0,0.999105365045994,0.999105365045994,0,0,0.000178870874448499,0,0.000411683592995388,0.000411683592995388,0.000304080486562448
197572,4,0,1,1,0,0,0,0,0,0,0
173,4,0,1,1,0,0,0,0,0,0,0
236,4,0,0.980736284557215,0.97698067533919,0.00375560921802535,0,0.0192637154427846,0,0,0,0
1653,4,0,0.514133372913418,0.514133372913418,0,0.0136004867452545,0.0468254518274271,0,0,0,0.425440688513901
2117,4,0,0.955813282793546,0.955813282793546,0,0,0.000896890040271351,0,0,0,0.043289827166183
2267,4,0,1,1,0,0,0,0,0,0,0
2867,4,0,0.481436994120367,0.481436994120367,0,0.0121110594448541,0.0106315894033519,0,0.25599700239195,0.25599700239195,0.00967028412969965
3021,4,0,0.986235216084973,0.986235216084973,0,0,0.000408402901982111,0,0,0,0.0133563810130454
3590,4,0,1,1,0,0,0,0,0,0,0
4231,4,0,0.998604920108004,0.998604920108004,0,0,0.00139507989199599,0,0,0,0
4404,4,0,1,1,0,0,0,0,0,0,0
4427,4,0,0.996638057012269,0.996638057012269,0,0.00336194298773106,0,0,0,0,0
7318,4,0,0.993322549620636,0.993322549620636,0,0.00309019102616823,0,0,0,0,0.00358725935319589
8617,4,0,1,1,0,0,0,0,0,0,0
8770,4,0,1,1,0,0,0,0,0,0,0
8783,4,0,0.920732144442931,0.920732144442931,0,0,0.0792678555570692,0,0,0,0
12345,4,0,0.998283433945514,0.998283433945514,0,0,0.00171656605448555,0,0,0,0
12827,4,0,0.982131150599725,0.982131150599725,0,0,0,0.00563432188296968,0,0.0178688494002753,0
12938,4,0,0.742072260795122,0.74160938599823,0.000462874796891675,0.00786333023651225,0.0593009320975509,0,0.00463260584341729,0.00463260584341729,0.186130871027398
14991,4,0,0.999391902497913,0.999356132056614,3.57704412992329e-05,0,0.000375589633641946,0,0.000232507868445014,0.000232507868445014,0
15776,4,0,0.704123444306913,0.704123444306913,0,0.0230255121542147,0,0,0,0,0.272851043538873
16001,4,0,0.913232936704503,0.913232936704503,0,0,0,0,0.0867670632954971,0.0867670632954971,0
17036,4,0,1,1,0,0,0,0,0,0,0
17524,4,0,1,1,0,0,0,0,0,0,0
18103,4,0,0.870875218788214,0.8707857886455,8.94301427136738e-05,0.000268290428141021,0.128731288583846,0,0,0,0.000125202199799143
20450,4,0,1,1,0,0,0,0,0,0,0
20587,4,0,0.997033689255568,0.997033689255568,0,0,0,0,0,0.000321800196571544,0
24051,4,0,0.995606701157714,0.995606701157714,0,0.000357383866010482,0.00403591497627602,0,0,0,0
24282,4,0,0.774484416775848,0.774484416775848,0,0.00120756310301004,0.223020289472872,0,0,0,0.00128773064826998
24313,4,0,0.205932485059307,0.205932485059307,0,0.480778473759008,0.000643839719818908,0,0,0,0.312645201461867
26591,4,0,0.999892710070001,0.999892710070001,0,0.00010728992999858,0,0,0,0,0
26911,4,0,0.976806892608507,0.976806892608507,0,0.000786660978215029,0,0.000125150610170573,0,0.0069190408765731,0.0148258951686606
28030,4,0,0.877445806910583,0.877445806910583,0,0.0289479668621774,0.00112686722214358,0,0.00123418790996678,0.00123418790996678,0.0912451710951297
28345,4,0,1,1,0,0,0,0,0,0,0
28434,4,0,0.8660399333789,0.8660399333789,0,0.0486400109314272,0.0838839029684325,0,0,0,0.00143615272124075
30105,4,0,1,1,0,0,0,0,0,0,0
31416,4,0,1,1,0,0,0,0,0,0,0
32294,4,0,0.893578669504322,0.893578669504322,0,0.000479036497131595,0.000125029996692484,0,0.105692234005161,0.105692234005161,0.000125029996692484
34321,4,0,0.999474429482788,0.999474429482788,0,0.000525570517212452,0,0,0,0,0
34944,4,0,0.982653951702081,0.982653951702081,0,0.000965812482561719,0,0,0,0,0.0163802358153569
37169,4,0,0.953958075464613,0.953958075464613,0,0.000125200838628183,0.00441780102016589,0,0.00130229914331063,0.00130229914331063,0.0401966235332827
38163,4,0,0.963105426565685,0.963105426565685,0,0,0,0,0,0,0
38604,4,0,1,1,0,0,0,0,0,0,0
38766,4,0,0.173086498290556,0.173086498290556,0,0,0,0,0,0,0
39367,4,0,0.998917567426558,0.998917567426558,0,0,0,0,0,0,0
39860,4,0,1,1,0,0,0,0,0,0,0
41149,4,0,0.99302698028713,0.99302698028713,0,0.000375357062348385,7.14965833044543e-05,0,0,0,0.00652616606721688
41680,4,0,1,1,0,0,0,0,0,0,0
45003,4,0,0.98440373349715,0.98440373349715,0,0.0107669083824119,0.00309436649939154,0,0,0,0.00173499162104612
45168,4,0,1,1,0,0,0,0,0,0,0
46060,4,0,0.970485627431258,0.970127908917852,0.000357718513406027,0.00223574070878767,0.00516903251871709,0,0,0,0.0221095993412368
48731,4,0,0.985575292326151,0.984332952202233,0.00124234012391845,0,0.0144247076738485,0,0,0,0
48911,4,0,1,1,0,0,0,0,0,0,0
49291,4,0,0.628179736328508,0.623582894797387,0.00459684153112174,0.00596821329849736,0.0499834882658668,0,0,0,0.315868562107127
49601,4,0,0.87831094671522,0.87831094671522,0,0.0307486849376315,0.0033381718833255,0.00150771526389258,0,0.00638774121218541,0.0774069624787938
49617,4,0,0.997853691478812,0.997853691478812,0,0,0.00214630852118852,0,0,0,0
49900,4,0,1,1,0,0,0,0,0,0,0
52374,4,0,0.317099282807202,0.316902531235276,0.000196751571925816,0.0360504994298413,0.606866440473671,0,0,0,0.0399837772892852
52385,4,0,1,1,0,0,0,0,0,0,0
52579,4,0,0.981650905577672,0.981650905577672,0,0,0.00015955185897886,0,0,0,0.0181895425633488
52823,4,0,0.999338969641787,0.999338969641787,0,0.000410910763213671,0.000250119594999626,0,0,0,0
53453,4,0,1,1,0,0,0,0,0,0,0
54055,4,0,0.999892700070187,0.999892700070187,0,0,0.000107299929813222,0,0,0,0
54470,4,0,1,1,0,0,0,0,0,0,0
54582,4,0,0.964268723772978,0.964268723772978,0,0.00225944011473734,0.00751376932894383,0,0,0,0.0259580667833407
54968,4,0,0.882466640580761,0.882466640580761,0,0.0193803508643047,0,0.00405763872834436,0,0.0243796898375585,0.0631599489852784
58409,4,0,1,1,0,0,0,0,0,0,0
58410,4,0,0.999668214461402,0.999668214461402,0,0.000107321749271562,0,0,0,0,0.000224463789326143
58568,4,0,0.18290915697593,0.182641253906832,0.00026790306909756,0.0241061632974616,0.0136090556700476,0,0.0220630259304957,0.0220630259304957,0.368624887515731
58961,4,0,0.978031665880159,0.978031665880159,0,0.000214629723046294,0,0,0.00211052560995523,0.00211052560995523,0.0196431787868399
60331,4,0,1,1,0,0,0,0,0,0,0
60830,4,0,1,1,0,0,0,0,0,0,0
61751,4,0,0.91905111027124,0.91905111027124,0,0.0143289677806556,0.0613432541001936,0,0,0,0.00527666784791075
61826,4,0,1,1,0,0,0,0,0,0,0
63135,4,0,0.997022012447383,0.997022012447383,0,0.00170813982563002,0.0012698477269866,0,0,0,0
63360,4,0,0.836747514761599,0.836747514761599,0,0.0780187985797215,0.012178385400135,0,0,0,0.073055301258544
63638,4,0,0.0658758547973902,0.0643197488121584,0.00155610598523183,0.0345642808549303,0.846704166120434,0,0,0,0.0528556982272456
63726,4,0,0.999072167911183,0.999072167911183,0,0,0,0,0,0,0
63756,4,0,1,1,0,0,0,0,0,0,0
64262,4,0,0.494138004953399,0.492707035348036,0.00143096960536383,0.059185674479106,0.426048402687193,0,0,0,0.0206279178803019
65027,4,0,1,1,0,0,0,0,0,0,0
66862,4,0,0.987850282772659,0.987850282772659,0,0.0012157289241402,0,0,0.000160905298783261,0.000160905298783261,0.0107730830044181
67717,4,0,0.411763427345688,0.411763427345688,0,0.0853968787942252,0.0256384008866809,0,0,0,0.477201292973406
68172,4,0,0.990206461207298,0.990206461207298,0,0.00554237016981059,0.00391165535387899,0,0,0,0.000339513269012445
68577,4,0,1,1,0,0,0,0,0,0,0
68996,4,0,0.995038764126267,0.994663199833026,0.0003755642932406,0,0.00496123587373297,0,0,0,0
70409,4,0,0.789917230547343,0.789917230547343,0,0.0812157036622653,0.00350197856884408,0,0.000964830830191736,0.000964830830191736,0.124400256391356
70618,4,0,0.99161444163908,0.99161444163908,0,0,0.00838555836092033,0,0,0,0
71321,4,0,0.259659112390893,0.258355123186997,0.0013039892038953,0.12013149598285,0.59392310167335,0,0,0,0.026286289952907
72391,4,0,1,1,0,0,0,0,0,0,0
72561,4,0,0.996520463824162,0.996520463824162,0,0,0,0,0,0,0.00347953617583754
73028,4,0,0.35693193116836,0.356735179154808,0.000196752013551689,0.0318919933153416,0.575877361418719,0,0,0,0.0352987140975799
73105,4,0,0.998144763051872,0.998144763051872,0,0,0.0018552369481275,0,0,0,0
73276,4,0,1,1,0,0,0,0,0,0,0
74747,4,0,0.96652183812489,0.96652183812489,0,0.00109108906751902,0.00200878230251428,0,0,0,0.0303782905050771
75190,4,0,1,1,0,0,0,0,0,0,0
76799,4,0,1,1,0,0,0,0,0,0,0
77211,4,0,0.999016822189857,0.999016822189857,0,0.000732914367561147,0.000250263442581855,0,0,0,0
77350,4,0,0.938041296224095,0.938041296224095,0,0.0436457877847218,0.00112593188998654,0,0,0,0.0171869841011969
77530,4,0,0.990939426118995,0.990939426118995,0,0.00203911838537738,0.00702145549562748,0,0,0,0
79868,4,0,0.578821979965669,0.578821979965669,0,0.00527625346442646,0.144656884998718,0,0,0,0.271244881571187
80047,4,0,0.781599040079945,0.781599040079945,0,0.0355531063791227,0.0741904777535244,0,0.00203887625725442,0.00203887625725442,0.106618499530154
80675,4,0,0.0835367063227629,0.0835367063227629,0,0.350488095174631,0.241159377552392,0,0,0,0.324815820950214
80700,4,0,0.980256483838492,0.980256483838492,0,0.000786661309143241,0,0,0.00987862909753611,0.00987862909753611,0.00907822575482852
84439,4,0,0.94343981764182,0.94343981764182,0,0,0,0.0105199035750897,0,0.045661639959854,0.00930691282000643
85569,4,0,0.986868634724341,0.986868634724341,0,0,0.0131313652756586,0,0,0,0
86119,4,0,1,1,0,0,0,0,0,0,0
86419,4,0,0.907785271036051,0.907785271036051,0,0.000212751420903118,0.00082280717678654,0,0,0,0.0911791703662593
87332,4,0,1,1,0,0,0,0,0,0,0
87632,4,0,0.999731815815168,0.999731815815168,0,0,0,0,0,0,0.000268184184831559
87821,4,0,0.996945910468833,0.996945910468833,0,0,0,0,0.000751229849539393,0.00305408953116664,0
89101,4,0,0.847898501970176,0.847898501970176,0,0,0,0,0.15167229306976,0.15167229306976,0.000429204960063387
89904,4,0,0.844251368526509,0.844251368526509,0,0.0403880837166077,0.00294674899731114,0.00450087554993936,0,0.0245414744862413,0.080138632770992
90128,4,0,0.999839136622773,0.999839136622773,0,0,0,0,0,0,0
90928,4,0,0.999767683181811,0.999767683181811,0,0,0,0,0,0,0
91482,4,0,0.952229624151565,0.952229624151565,0,0.00562963442702499,0.00545973186656397,0,0,0,0.0366810095548462
95654,4,0,0.999069933952685,0.999069933952685,0,0.000447147138132063,0.000393489481556215,0,8.94294276264126e-05,8.94294276264126e-05,0
95711,4,0,1,1,0,0,0,0,0,0,0
96103,4,0,0.996560677916011,0.996560677916011,0,0.00295669260925687,0,0,0,0,0.000482629474732297
96795,4,0,0.991744819389998,0.991744819389998,0,0.000411394729139183,0.00784378588086275,0,0,0,0
96892,4,0,1,1,0,0,0,0,0,0,0
97797,4,0,0.993492958625767,0.993492958625767,0,0.000125209603331066,0.0063360268011682,0,0,0,4.5804969733998e-05
97878,4,0,1,1,0,0,0,0,0,0,0
98148,4,0,1,1,0,0,0,0,0,0,0
98817,4,0,0.999874881426495,0.999874881426495,0,0,0,0,0,0,0.000125118573505269
100247,4,0,1,1,0,0,0,0,0,0,0
100413,4,0,0.810582169245672,0.810582169245672,0,0.074756999060333,0.0179140543085299,0,0,0,0.0967467773854648
100955,4,0,1,1,0,0,0,0,0,0,0
101354,4,0,1,1,0,0,0,0,0,0,0
101456,4,0,1,1,0,0,0,0,0,0,0
101488,4,0,1,1,0,0,0,0,0,0,0
102379,4,0,0.975898005502271,0.975898005502271,0,0.00466412437870609,0.000804292306528799,0,0,0,0.0186335778124945
103482,4,0,0.335465346779119,0.335305275668826,0.000160071110293063,0.092385862003271,0.534502829793485,0,0,0,0.037645961424125
104261,4,0,0.994685231891049,0.994685231891049,0,0,0,0,0.00531476810895106,0.00531476810895106,0
105435,4,0,1,1,0,0,0,0,0,0,0
105534,4,0,0.999588653225411,0.999588653225411,0,0,0,0.000107307854240585,0,0.000411346774588911,0
110678,4,0,0.728941365151295,0.728673062076703,0.000268303074591903,0.0340801020407448,0.234706970254343,0,0,0,0.00227156255361678
111923,4,0,1,1,0,0,0,0,0,0,0
112620,4,0,1,1,0,0,0,0,0,0,0
113610,4,0,0.872295785465442,0.872295785465442,0,0.0372256685303592,0.0460315860575626,0,0.000214612547554038,0.000214612547554038,0.0442323473990817
114191,4,0,0.983213564204261,0.983213564204261,0,0.00552955792409022,0.000303791060147406,0,0,0,0.0109530868115015
115014,4,0,0.212290592874979,0.212290592874979,0,0,0,0,0.711103365061213,0.781327562495,0.000303914055488748
115048,4,0,1,1,0,0,0,0,0,0,0
115896,4,0,0.584847403663815,0.584131998199703,0.000715405464112632,0.249750221793229,0.122807694312015,0,0,0,0.0425946802309413
116245,4,0,1,1,0,0,0,0,0,0,0
116909,4,0,1,1,0,0,0,0,0,0,0
118005,4,0,0.888843129635839,0.888843129635839,0,0.00112557019431272,0.00108983780719168,0,0.108941462362656,0.108941462362656,0
118877,4,0,1,1,0,0,0,0,0,0,0
120735,4,0,1,1,0,0,0,0,0,0,0
121350,4,0,0.994505485640925,0.994505485640925,0,0.000178801443907588,0.00245054077791745,0,0,0,0.00286517213724964
121518,4,0,0.99387707442025,0.99387707442025,0,0,0.00612292557974957,0,0,0,0
121767,4,0,1,1,0,0,0,0,0,0,0
122058,4,0,0.996534476994738,0.996534476994738,0,0.00219311505247385,0,0,0,0,0.00127240795278819
122404,4,0,0.996691043406777,0.996691043406777,0,0,0.00298700405982846,0,0.000321952533394684,0.000321952533394684,0
122565,4,0,0.93845626829018,0.93845626829018,0,0.0119469249070775,0.0478619071803802,0,0,0,0.00173489962236212
123764,4,0,0.832979574066643,0.832979574066643,0,0.143633532423148,0.0203389019852831,0,0.000214597903140044,0.000214597903140044,0.00283339362178564
123768,4,0,1,1,0,0,0,0,0,0,0
124228,4,0,0.916551681131661,0.916551681131661,0,0.00135941416404341,0.0820889047042955,0,0,0,0
124631,4,0,1,1,0,0,0,0,0,0,0
126097,4,0,1,1,0,0,0,0,0,0,0
126105,4,0,1,1,0,0,0,0,0,0,0
126169,4,0,0.999470877467494,0.999470877467494,0,0,0,0,0,0,0.000529122532505971
128388,4,0,1,1,0,0,0,0,0,0,0
128504,4,0,0.983836096177718,0.983836096177718,0,0.00408161891241972,0.00141285999262325,0,0,0,0.0106694249172395
130799,4,0,0.999910594032183,0.999910594032183,0,0,0,0,8.94059678167966e-05,8.94059678167966e-05,0
131301,4,0,0.956549835621954,0.956549835621954,0,0.000250407350332509,0.00361302034051191,0,0.038817628396895,0.038817628396895,0.000769108290306991
132430,4,0,0.84801067917733,0.84801067917733,0,0.00746776488471362,0.0110648750764346,0,0.00287376033489703,0.00287376033489703,0.130582920526625
132557,4,0,1,1,0,0,0,0,0,0,0
133271,4,0,0.845110822461145,0.845110822461145,0,0.000304073831791828,0.00707730966696656,0,0.000894334799387728,0.000894334799387728,0.146613459240709
133344,4,0,0.985347318837825,0.985347318837825,0,0.000626048060569746,0.0140266331016055,0,0,0,0
134507,4,0,1,1,0,0,0,0,0,0,0
135135,4,0,0.771343872492049,0.77046868755505,0.00087518493699973,0,0.000357705015122506,0,0.228298422492828,0.228298422492828,0
135626,4,0,1,1,0,0,0,0,0,0,0
136353,4,0,0.999088698729055,0.999088698729055,0,0.000464584961658076,0.000303767090314896,0,0,0,0.000142949218971716
136893,4,0,0.956166306515952,0.956166306515952,0,0.00275434812814095,0.0410793453559075,0,0,0,0
139313,4,0,0.949310474291819,0.949310474291819,0,0.0211541146997142,0.0295354110084664,0,0,0,0
140332,4,0,0.997138531676805,0.997138531676805,0,0,0.000894208850998434,0,0.00196725947219655,0.00196725947219655,0
141116,4,0,0.963686662557277,0.963686662557277,0,5.36403684651569e-05,0.0361166560916842,0,0,0,0.000143040982573752
141436,4,0,1,1,0,0,0,0,0,0,0
142302,4,0,0.925298134057618,0.925298134057618,0,0.00553592876398061,0,0,0.00624138517723794,0.0690049845520544,0.00016095262634711
142642,4,0,0.999123832758712,0.999123832758712,0,0.000160928676971338,0.000715238564317058,0,0,0,0
142998,4,0,0.910361470829609,0.910361470829609,0,0,0.0896385291703906,0,0,0,0
145363,4,0,0.997477910409317,0.997477910409317,0,0,0.00252208959068285,0,0,0,0
145943,4,0,0.997814595885359,0.997814595885359,0,0,0,0,0,0.00218540411464066,0
146460,4,0,1,1,0,0,0,0,0,0,0
146766,4,0,0.996319581295247,0.996319581295247,0,0,0.00355530353396035,0,0,0,0.000125115170792722
147013,4,0,0.9059126908837,0.9059126908837,0,0.0441999727152436,0.0197080811626813,0,0,0,0.0301792552383751
147087,4,0,0.928011277463833,0.928011277463833,0,0.0133442274008006,0.00518637096053063,0,0,0,0.0534581241748357
147773,4,0,1,1,0,0,0,0,0,0,0
148564,4,0,0.998498504497862,0.998498504497862,0,0,0.00150149550213774,0,0,0,0
149041,4,0,1,1,0,0,0,0,0,0,0
149749,4,0,0.963707558944809,0.963707558944809,0,0.000199981734393674,0,0,0,0,0.0360924593207972
149920,4,0,0.999253380724905,0.999253380724905,0,0,0,0,0.000746619275094692,0.000746619275094692,0
150305,4,0,1,1,0,0,0,0,0,0,0
150849,4,0,0.834140369171635,0.834140369171635,0,0.000751258463144039,0.0117237004649034,0,0,0,0.153384671900317
152712,4,0,0.863192560639801,0.863192560639801,0,0.0117942307669384,0.00119797646104221,0.00561355572245343,0,0.00852803576946656,0.113749495233652
153670,4,0,0.992625451574339,0.992625451574339,0,0,0,0,0.000572192255756475,0.00737454842566139,0
154252,4,0,0.526689713770846,0.525741770215677,0.000947943555169193,0.0929066046590706,0.0484153315614072,0,0,0,0.331988350008676
154322,4,0,0.973892436966539,0.973892436966539,0,0.000777760127976256,0.0247716951418746,0,0,0,0.000558107763610013
155084,4,0,0.999463434912937,0.999463434912937,0,0.000196740531923273,0.000232511537727505,0,0,0,0.000107313017412694
155477,4,0,0.672146389627122,0.672146389627122,0,0.0777816419682699,0.200959354265243,0,0,0,0.0491126141393645
156865,4,0,1,1,0,0,0,0,0,0,0
158289,4,0,1,1,0,0,0,0,0,0,0
159285,4,0,1,1,0,0,0,0,0,0,0
159320,4,0,0.994383215693888,0.994383215693888,0,0,0.00560093195018488,0,0,0,1.58523559266347e-05
161064,4,0,0.961611186377381,0.961414427863419,0.000196758513961858,0.000429291303189508,0.000626049817151366,0,0,0,0.0373334725022787
163533,4,0,0.981246581731454,0.981246581731454,0,8.94352678403895e-05,0,0,0,0,0.0186639830007055
164219,4,0,0.644997337626987,0.644522242055477,0.000475095571510231,0.0253467310331263,0.317487438165852,0,0,0,0.0121684931740347
164494,4,0,1,1,0,0,0,0,0,0,0
165060,4,0,1,1,0,0,0,0,0,0,0
165092,4,0,0.98581314857051,0.98581314857051,0,0.000978609118213078,0.0104785449787421,0,0,0,0.00272969733253444
166003,4,0,1,1,0,0,0,0,0,0,0
166765,4,0,0.998736405559816,0.998736405559816,0,0.00120461547891267,0,0,0,0,5.89789612717912e-05
