"stop_id","scale","used","jrc_permanent_prop","jrc_semi_prop","jrc_temporary_prop","jrc_dry_prop"
173,3,1,0.284716065958536,0.583261761903677,0.0453549301601071,0.0866672419776802
174,3,1,0,0.047496520740125,0.0206832737111171,0.931820205548758
175,3,1,0,0,3.04397469084259e-05,0.999969560253092
177,3,1,0,0.0766108252406534,0.1565877992938,0.766801375465546
179,3,1,0,0.258333526435574,0.0748047429833696,0.666861730581056
180,3,1,0,0,0.0651202525600093,0.934879747439991
181,3,1,0,0,0.0190951303902829,0.980904869609717
182,3,1,0,0,0.0002435679844212,0.999756432015579
183,3,1,0.0127543731102356,0.594577399335513,0.0306163472366874,0.362051880317565
186,3,1,0.0107489057117853,0.27647921331116,0.146017502145553,0.566754378831501
187,3,1,0,0.0344735626888768,0.039807203140365,0.925719234170758
188,3,1,0.209965852019594,0.0450501444946255,0.0355921379683729,0.709391865517408
189,3,1,0,0.127581711549165,0.375768106156179,0.496650182294655
190,3,1,0,0,0.00182359337211216,0.998176406627888
191,3,1,0,0.726837901073258,0.0566015234184102,0.216560575508332
192,3,1,0,0,0.00267136620467283,0.997328633795327
193,3,1,0,0.328572809632235,0.228690285007637,0.442736905360128
194,3,1,0,0.130773810366684,0.442992228465745,0.426233961167571
68,3,1,0,0.0138052922834219,0.014151373602672,0.972043334113906
69,3,1,0,0.00365241798810397,0.0252858026179425,0.971061779393953
70,3,1,0,0.00842158771758339,0.102551021889475,0.889027390392942
71,3,1,0,0,0.000771489896447298,0.999228510103553
72,3,1,0,0.0500936238975969,0.0153275924154596,0.934578783686943
73,3,1,0,0.0013509947091277,0.017751318898574,0.980897686392298
74,3,1,0,0,0.00112122959069013,0.99887877040931
75,3,1,0.0297033958430843,0.367112161127979,0.0743114361711736,0.528873006857763
76,3,1,0.000126520525536494,0.119027161351998,0.0419442830894278,0.838902035033037
77,3,1,0.000158516514188285,0.118705247058244,0.014815637212765,0.866320599214803
78,3,1,0,0.243775121767857,0.198363020359944,0.5578618578722
79,3,1,0,0.0179897200564238,0.126579279857928,0.855431000085648
80,3,1,0,0,0.0392995800169003,0.9607004199831
81,3,1,0,3.06117855374319e-05,0.0587311715010279,0.941238216713435
82,3,1,0,0,0.00057169056932183,0.999428309430678
83,3,1,0.0928867999076838,0.437158280160662,0.14396256464684,0.325992355284815
84,3,1,0,0.0142139978332164,0.0474369533118922,0.938349048854891
85,3,1,0,0.235977190983709,0.203423269657172,0.560599539359119
86,3,1,0,0.0603504896797691,0.0298192635381875,0.909830246782043
87,3,1,0,0.0492037073190101,0.0520859031115042,0.898710389569486
88,3,1,0.0140585051507857,0.719759380809274,0.115071468086061,0.15111064595388
89,3,1,0,0.000464866936852597,0.415298752661743,0.584236380401405
90,3,1,0,0.206605280500118,0.174130507070695,0.619264212429187
91,3,1,0,0.0317190426656431,0.00567628217342293,0.962604675160934
92,3,1,0,0.0675251208582235,0.0108063447548515,0.921668534386925
93,3,1,0.032522034529097,0.223776005153544,0.24998938177519,0.493712578542168
94,3,1,0,0.163578540768371,0.00751283682247204,0.828908622409157
95,3,1,0,0.14445316429981,0.413450088031575,0.442096747668614
96,3,1,0.000696831565252625,0.15179686900287,0.0252192162545341,0.822287083177343
97,3,1,0,0.148716531826405,0.0665408519217765,0.784742616251818
98,3,1,0,0.0059005515530724,0.0123267495725768,0.981772698874351
99,3,1,0.00929233713600737,0.26070971126748,0.0284009083876818,0.701597043208831
100,3,1,0.00652521463043877,0.276187659202183,0.0961419562414744,0.621145169925904
101,3,1,0,0.0721317670289728,0.457228794603852,0.470639438367176
102,3,1,0,0.00885199818147998,0.00155673071467407,0.989591271103846
103,3,1,0,0.120856812324379,0.0396960411674352,0.839447146508186
198,3,1,0,0,0.0589123742406623,0.941087625759338
199,3,1,0,0,0,1
200,3,1,0,0,3.11664311869644e-05,0.999968833568813
201,3,1,0,0,0.00138410327844072,0.998615896721559
202,3,1,0.0420032725254909,0.668523775200772,0.0968627882870079,0.192610163986729
204,3,1,0,0.000487945182707366,0.0444524041166787,0.955059650700614
205,3,1,0,0,0.0159369184815351,0.984063081518465
206,3,1,0,0,0.00564175334241908,0.994358246657581
207,3,1,0,0.00988362215479145,0.00987716892217488,0.980239208923034
208,3,1,0.00522288372222906,0.0111826427704972,0.000368317297889494,0.983226156209384
209,3,1,0,3.13585752237496e-05,0.000219510026566247,0.99974913139821
210,3,1,0,0,0.000954189143826179,0.999045810856174
211,3,1,0,0.0383320290499019,0.0583863906404189,0.903281580309679
212,3,1,0,0,0,1
213,3,1,0,0.000439043431356851,0.000627204901938358,0.998933751666705
17,4,1,0,3.56960202507023e-05,0.00124936070877458,0.998714943270975
18,4,1,0.308173902203123,0.363077858326966,0.210282196077003,0.118466043392908
19,4,1,0.316273439732741,0.165027032358287,0.119992028421216,0.398707499487757
20,4,1,0.184167349740806,0.639320941703662,0.0845210574821872,0.0919906510733453
21,4,1,0.205358348314722,0.414105507014907,0.178138370126819,0.202397774543552
22,4,1,0.363005373151305,0.322332697219419,0.0618426133194788,0.252819316309798
23,4,1,0.158943512403888,0.232666152474464,0.0423045429869659,0.566085792134682
24,4,1,0,0.0224027121777505,0.0329771569109028,0.944620130911347
25,4,1,0.0232474938909374,0.74363663705876,0.113976266234893,0.119139602815409
26,4,1,0,0,0.000519064301371612,0.999480935698628
27,4,1,0,0.79994408748262,0.0855363374581199,0.11451957505926
28,4,1,0.0419431099818611,0.66159530367659,0.198924740985382,0.097536845356166
29,4,1,0.262196883905266,0.254896044967459,0.158604907845704,0.324302163281571
30,4,1,0,0.39421818817839,0.142044690097308,0.463737121724302
31,4,1,0.155610763635956,0.475236850610767,0.0657112248925733,0.303441160860704
32,4,1,0,1.78547909760626e-05,0.0620117896235096,0.937970355585514
33,4,1,0,0.0664480420317287,0.119242466970484,0.814309490997788
9,4,1,0.0966781746046766,0.303482367368877,0.062827677985773,0.537011780040674
10,4,1,0,1.7693057098687e-05,0.0013190000605727,0.998663306882329
11,4,1,0,0.990035112575695,0.00996488742430492,0
12,4,1,0,0.000193970983251336,0.000289386688594533,0.999516642328154
13,4,1,0.134331736999504,0.305372540581759,0.0853215317235429,0.474974190695194
14,4,1,0.0685945174580136,0.285157884287732,0.115320950625828,0.530926647628427
15,4,1,0,0.989496361029809,0.00741568589872151,0.00308795307146918
16,4,1,0,0,0.00248328781281229,0.997516712187188
300,4,1,0,0.0528765721355116,0.0348091672794652,0.912314260585023
301,4,1,0,0,0.00598212180632604,0.994017878193674
302,4,1,0.00297709830011795,0.21975130089437,0.0600125138239197,0.717259086981592
303,4,1,0.00401724302230268,0.263558799099549,0.106358880851758,0.62606507702639
304,4,1,0,0.0029565622689866,0.140637972257966,0.856405465473048
305,4,1,0,0,0,1
306,4,1,0.0338150196104771,0.412814919245064,0.0824762059380605,0.470893855206398
307,4,1,0,6.89618057067382e-05,0.00602841118219736,0.993902627012096
308,4,1,0,7.37271428916056e-05,0.000723108770033386,0.999203164087075
309,4,1,0.0855973997442367,0.254357014847463,0.0842956196085587,0.575749965799742
310,4,1,0,0.0109353197961777,0.0910486066601653,0.898016073543657
311,4,1,0,0.0110188458553739,0.0675234214206184,0.921457732724008
312,4,1,1.77980105872338e-05,0.286493599277024,0.332374148522235,0.381114454190154
313,4,1,0,0.0011593176602995,0.00276349845088426,0.996077183888816
314,4,1,0,0,0.000339870586820766,0.999660129413179
315,4,1,0.142733468445474,0.00819836178343671,0.0182601391248695,0.83080803064622
316,4,1,0,0,0.0119694545767999,0.9880305454232
317,4,1,0,0.0361925537114974,0.0183097675027791,0.945497678785724
318,4,1,0.0271730948440674,0.240951118105484,0.0796775978442378,0.652198189206211
319,4,1,0,0.000447996739063931,0.0375038341986441,0.962048169062292
320,4,1,0,0,0.00406768539370905,0.995932314606291
322,4,1,0,0,0.000382011884314816,0.999617988115685
323,4,1,0.0523765032309474,0.569612128899288,0.123852692724361,0.254158675145404
324,4,1,0,0,0.00644890766758884,0.993551092332411
325,4,1,0,0.00671854553445984,0.0118672859016341,0.981414168563906
326,4,1,0,0.000563898626908519,0.00160625669483033,0.997829844678261
327,4,1,0,0,0.118332126761172,0.881667873238827
329,4,1,0,0.00631226020874798,0.0147602296596391,0.978927510131613
330,4,1,0,0.000210812257561598,0.00224866408065705,0.997540523661781
331,4,1,0,0,0,1
332,4,1,0,0.0313626736489768,0.0455973209337136,0.92304000541731
333,4,1,0,0.00168306663652136,0.0023875852749733,0.995929348088505
334,4,1,0,0.155915517920319,0.0136476562157458,0.830436825863935
335,4,1,1.78879507184853e-05,0.111805794938425,0.0572573660827338,0.830918951028122
336,4,1,0,1.73237473453056e-05,0.00384587191065784,0.996136804341997
337,4,1,0,0.00861997902365618,0.0327778119552123,0.958602209021132
338,4,1,0.000641717016636618,0.216742858329225,0.101664542639265,0.680950882014874
339,4,1,0,0.0950341195643176,0.337271646031722,0.567694234403961
340,4,1,0.0426469143369076,0.565037440736953,0.0906670255894231,0.301648619336716
341,4,1,0,0,0.0412148611453125,0.958785138854688
342,4,1,0,0,0.00746182961241328,0.992538170387587
343,4,1,0,0,0.000260114952447927,0.999739885047552
344,4,1,0,0.0420297390788405,0.0122472489666938,0.945723011954466
345,4,1,0.00099299516506677,0.233040751519952,0.0581983404909367,0.707767912824045
346,4,1,0.000564071701808472,0.136657844751154,0.0147242760837884,0.848053807463249
347,4,1,0,0.000105567054468046,0.000196368520925529,0.999698064424606
348,4,1,0,8.8939764759554e-05,0.00792533524187605,0.991985724993364
349,4,1,0,0.218634600586039,0.286861002737048,0.494504396676913
350,4,1,0,0,0.0176918736138571,0.982308126386143
351,4,1,0,0,0.00494528720148304,0.995054712798517
352,4,1,0.0123877679790078,0.444637198459057,0.0427696352201082,0.500205398341827
353,4,1,0,0.309060472817638,0.0888049307007857,0.602134596481576
354,4,1,0,0.0310884674373725,0.422544769969465,0.546366762593163
355,4,1,0,0.00297022534859326,0.153569023024518,0.843460751626889
356,4,1,0.178326315549461,0.228359517190645,0.0341866395252984,0.559127527734596
357,4,1,0,0.00214143288589573,0.124018834231656,0.873839732882448
358,4,1,0.105695606989649,0.301376097916582,0.0861036664817235,0.506824628612045
359,4,1,0,0.00141090002746903,0.0214705637255827,0.977118536246948
360,4,1,0,0,0.000986477915667543,0.999013522084332
361,4,1,0,0.093322434697213,0.026658784567453,0.880018780735334
362,4,1,0,0,0.00371492193631822,0.996285078063682
363,4,1,0,0.0489859519328366,0.232762283692091,0.718251764375073
364,4,1,0,0.0228655973820928,0.0940061285359845,0.883128274081923
365,4,1,0,0.0504448508117637,0.236454432757458,0.713100716430778
366,4,1,0,0.000156121365688483,0.00451017278655618,0.995333705847755
53,4,1,0,0.00571275671445294,0.0240474109962604,0.970239832289287
54,4,1,0,3.57056718459728e-05,0.000879549716472462,0.999084744611682
55,4,1,0.273332574689904,0.267285953133343,0.134120711840965,0.325260760335787
56,4,1,0,0.079747156522795,0.268410216279666,0.651842627197539
57,4,1,0,0.00961490424899768,0.125483994520043,0.86490110123096
64,4,1,0,0.0422370814363743,0.0178356166937969,0.939927301869829
65,4,1,0,0.0923263884380352,0.256009059026092,0.651664552535873
66,4,1,0,0.000134880388031083,0.0103798722819442,0.989485247330025
48,4,1,0,0,0.00010414207047641,0.999895857929524
51,4,1,0.0165517440009977,0.196027679308754,0.0677244347488895,0.719696141941359
52,4,1,0,0.267713830759795,0.512904281861668,0.219381887378537
58,4,1,0,0,0.00395924081165794,0.996040759188342
61,4,1,1.78401135442772e-05,0.0682350062066105,0.0124477118515232,0.919299441828322
62,4,1,0.00214745379797525,0.186993950734185,0.0106549482010939,0.800203647266746
63,4,1,0,0.000801446840434189,0.846108678377948,0.153089874781618
67,4,1,0,0.431760927981703,0.126916762537095,0.441322309481202
195,4,1,0,0.0673433176654689,0.141871825537268,0.790784856797263
196,4,1,0,0.160101582109103,0.25564592181619,0.584252496074707
1,4,1,0,0.35867390380526,0.221327074817991,0.419999021376749
2,4,1,0.00490718304952216,0.0556906603888778,0.0244178706376705,0.91498428592393
3,4,1,0.0866126617833805,0.426163284528505,0.0457328012738032,0.441491252414311
4,4,1,0,0.00108053114564391,0.00578607000570611,0.99313339884865
5,4,1,0.00332670660181848,0.37911712534756,0.0781999644913918,0.53935620355923
6,4,1,0.00380748145928928,0.376866028582391,0.0644675360170716,0.554858953941248
7,4,1,0,0.482487662891482,0.0801027639911899,0.437409573117328
8,4,1,0.00521675088480186,0.289649618741405,0.141238240591562,0.563895389782231
34,4,1,0,0.0391334600125108,0.0780910585298329,0.882775481457656
35,4,1,0.00189271055081488,0.388694877390638,0.266105918592482,0.343306493466064
36,4,1,0.302711350587701,0.406103920039299,0.138446083779899,0.152738645593101
37,4,1,0,0.263197449622775,0.0998489959468432,0.636953554430382
38,4,1,0.0012054636283329,0.356877090052513,0.250661214875143,0.391256231444012
39,4,1,0,0.00155409995745898,0.00396210099044487,0.994483799052096
40,4,1,0,0.000740350915273508,0.000634586498805864,0.998625062585921
41,4,1,0,0,0.00165588355765355,0.998344116442346
42,4,1,0,0.00947751467542034,0.0103977817920558,0.980124703532524
43,4,1,0,0.0120700449883495,0.0755226991073331,0.912407255904317
44,4,1,0.0767573557300444,0.263004655408796,0.0982864771188712,0.561951511742288
45,4,1,0.0425699669268903,0.403076807779535,0.195297903128428,0.359055322165147
46,4,1,0.132033936216216,0.317145066179068,0.0525562879168972,0.498264709687819
47,4,1,0,0.271534305509481,0.148663283501898,0.579802410988621
49,4,1,0,0.616373734748066,0.150270933633037,0.233355331618897
104,4,1,0,0.0247920239068616,0.0124877576314754,0.962720218461663
105,4,1,0,0.119055304924628,0.110685336805671,0.770259358269701
106,4,1,0,0.0719693819260403,0.163306297453548,0.764724320620412
108,4,1,0.114894783460971,0.274071539098738,0.0621829164678132,0.548850760972478
109,4,1,0.00144604104501933,0.0865922719029955,0.674486493163604,0.237475193888381
111,4,1,0.00856233285535506,0.198749795547612,0.0519445016358293,0.740743369961204
112,4,1,0,0.0942967987413629,0.129361645321916,0.776341555936721
113,4,1,0,0.132777417513136,0.0793688885076918,0.787853693979172
114,4,1,0,0.114073898361845,0.0753238634777998,0.810602238160355
116,4,1,0,0.000242810661958996,0.0513707103959827,0.948386478942058
119,4,1,0,0.197063442907416,0.261649546170273,0.541287010922311
117,4,1,0.0306348307866475,0.152748082679358,0.0409984162510596,0.775618670282935
120,4,1,0,0.0102147147293946,0.0827556876509293,0.907029597619676
121,4,1,0,0,0.000204824185211399,0.999795175814789
130,4,1,0,0.00411037285448529,0.0210375226954601,0.974852104450055
131,4,1,0,0.00109986907434425,0.0894508273579148,0.909449303567741
132,4,1,0,0.0656511485650505,0.0203472642113663,0.914001587223583
140,4,1,0,0.100833660326058,0.0233319145411208,0.875834425132822
141,4,1,0,0.00154597919178745,0.0243972451098873,0.974056775698325
142,4,1,0,0,0.000153621840728356,0.999846378159272
143,4,1,0.127348571491018,0.312065804205043,0.0767649408887763,0.483820683415162
144,4,1,0,0.00191995438572438,0.0274496069884594,0.970630438625816
145,4,1,0,0.0262030410328443,0.429377651162017,0.544419307805139
146,4,1,0.0080072826004041,0.0172009918053869,0.00110987424215524,0.973681851352054
147,4,1,0,0.0130831258859192,0.0537408531172181,0.933176020996863
148,4,1,0,0.00388744374978996,0.117367940063375,0.878744616186835
149,4,1,0.0943122139757748,0.269028188574182,0.0708137460281582,0.565845851421885
150,4,1,0,0.0373813411969662,0.0162322289102601,0.946386429892774
151,4,1,0.00615514932020439,0.253846618878703,0.0926803903596118,0.647317841441481
152,4,1,0,0.0694482914494878,0.0560733282945186,0.874478380255994
153,4,1,0,0.00594648375903216,0.14168385128931,0.852369664951657
154,4,1,0,0.000271841083954258,0.0728429550734352,0.926885203842611
156,4,1,0,0.0376910883405459,0.0358553233905153,0.926453588268939
157,4,1,0,0.0204994535672604,0.0176545026783651,0.961846043754375
158,4,1,0.00793016122689737,0.188656757111024,0.132528684405995,0.670884397256084
159,4,1,0,0.0271291587262669,0.140777335089814,0.832093506183919
160,4,1,0,0.000575004581587308,0.00458254394053134,0.994842451477881
161,4,1,0,0.000225447339547973,0.0629732566408864,0.936801296019566
163,4,1,0,0.0105961203777939,0.0910005491568732,0.898403330465333
164,4,1,0,0.00632934805980916,0.0146181929162168,0.979052459023974
165,4,1,0,0.0404306802741896,0.379680016734258,0.579889302991553
166,4,1,0,0.0889975328517009,0.120180145525603,0.790822321622696
167,4,1,0,0.0306848598450899,0.184025094101194,0.785290046053716
168,4,1,0,0.0384750760419335,0.0670399723457449,0.894484951612322
171,4,1,0.0256728731538856,0.531246091037993,0.089273206606709,0.353807829201412
172,4,1,0,0.101412372359789,0.319399292339359,0.579188335300853
173,4,1,0.250235233683658,0.445670660803842,0.0506043421586707,0.253489763353829
174,4,1,0,0.0340575250021607,0.0141989108607056,0.951743564137134
175,4,1,0,7.13202444023336e-05,0.000161426630321745,0.999767253125276
177,4,1,0,0.0938299967894289,0.18414738682193,0.722022616388641
179,4,1,0,0.185047096924179,0.0456671284512055,0.769285774624616
180,4,1,0,0,0.0672181163224844,0.932781883677516
181,4,1,0,0,0.0279000776000841,0.972099922399916
182,4,1,0,0,0.000413515084912189,0.999586484915088
183,4,1,0.0199447941904211,0.50626123802307,0.0321199855347033,0.441673982251806
186,4,1,0.00757065021029351,0.194586379428052,0.131929391484236,0.665913578877418
187,4,1,0,0.0310209397260003,0.0357439340525144,0.933235126221485
188,4,1,0.118020771950501,0.0412445573888561,0.024940458652524,0.815794212008119
189,4,1,0,0.095747019797066,0.270960612815941,0.633292367386993
190,4,1,0,1.71090347377816e-05,0.00218995644643604,0.997792934518826
191,4,1,0,0.573735752670706,0.0702212826361928,0.356042964693101
192,4,1,0,0.000383008801077996,0.019821217499638,0.979795773699284
193,4,1,0,0.266530298031453,0.188562979721013,0.544906722247534
194,4,1,0,0.111235993310337,0.381075101488123,0.50768890520154
68,4,1,0,0.0123173613403404,0.0114508575070427,0.976231781152617
69,4,1,0,0.00205293390112296,0.0238340236030771,0.9741130424958
70,4,1,0,0.00473285879424176,0.106129981849726,0.889137159356032
71,4,1,0,0,0.00432690005398251,0.995673099946017
72,4,1,0,0.0397185445535486,0.0114568168160512,0.9488246386304
73,4,1,0,0.00104167344614102,0.0141423873784489,0.98481593917541
74,4,1,0,0,0.000700155372714326,0.999299844627286
75,4,1,0.0374370015610567,0.405763340494741,0.083773910136547,0.473025747807655
76,4,1,0.00039367954735774,0.112490027319186,0.0387261343972347,0.848390158736222
77,4,1,8.91087074512911e-05,0.07315824881751,0.0126530171229895,0.914099625352049
78,4,1,0,0.214114419349383,0.173720148510629,0.612165432139987
79,4,1,0,0.0103880563695318,0.0855476810768925,0.904064262553576
80,4,1,0,1.73905286679796e-05,0.0425956789378329,0.957386930533499
81,4,1,0,8.60474905211097e-05,0.0577882798458758,0.942125672663603
82,4,1,0,0,0.0013701367645485,0.998629863235452
83,4,1,0.0649070969023065,0.364123215317398,0.0985754305590181,0.472394257221278
84,4,1,0,0.010795669770131,0.0367727866763004,0.952431543553569
85,4,1,0,0.22986832906011,0.178506234350525,0.591625436589365
86,4,1,0,0.0538045634516645,0.0575716795436809,0.888623757004655
87,4,1,0,0.038657900464134,0.0467119196576725,0.914630179878194
88,4,1,0.0231253113468352,0.554874794375435,0.147573796420216,0.274426097857514
89,4,1,0,0.00509135298000084,0.386603494037908,0.608305152982091
90,4,1,0,0.118745952058784,0.100709311437129,0.780544736504088
91,4,1,0,0.0313830394053459,0.00656924726392314,0.962047713330731
92,4,1,0,0.0444905564768169,0.00830338359628804,0.947206059926895
93,4,1,0.0221498102681087,0.145116786038802,0.235458684321112,0.597274719371977
94,4,1,0,0.135459172353891,0.006183954045205,0.858356873600905
95,4,1,0,0.0887885785284616,0.260649454119247,0.650561967352292
96,4,1,0.000391637198469027,0.108267370505963,0.0247835837973059,0.866557408498262
97,4,1,0,0.172800573221315,0.101828336918061,0.725371089860624
98,4,1,0,0.00750508267693754,0.0126512239292584,0.979843693393804
99,4,1,0.00635672723237713,0.192784860681284,0.0244494958344035,0.776408916251936
100,4,1,0.00404291679294205,0.2324810446622,0.0692713770190031,0.694204661525855
101,4,1,0,0.0405412483953126,0.524700352632233,0.434758398972455
102,4,1,0,0.00497686179890772,0.000875241212911358,0.994147896988181
103,4,1,0,0.0679161681237906,0.0233247446081705,0.908759087268039
198,4,1,0,0.000466665575210856,0.0569384528068151,0.942594881617974
199,4,1,0,0,0,1
200,4,1,0,0,0.000192686526224636,0.999807313473775
201,4,1,0,0,0.00125350036670102,0.998746499633299
202,4,1,0.0812887182475583,0.638888123633976,0.109548075031059,0.170275083087406
204,4,1,0,0.00027432274555113,0.0498412155402221,0.949884461714227
205,4,1,0,0,0.0166999701853346,0.983300029814665
206,4,1,0,0,0.00355957008134985,0.99644042991865
207,4,1,0,0.00867525440356179,0.0257976689604671,0.965527076635971
208,4,1,0.0454552435905807,0.0122465301024418,0.000766122798191969,0.941532103508786
209,4,1,0,1.76247443116138e-05,0.000211496931739365,0.999770878323949
210,4,1,0,0,0.000758766631693645,0.999241233368306
211,4,1,0,0.0253310151508628,0.0470638073593332,0.927605177489804
212,4,1,0,6.95765157158684e-05,0.00387882253888936,0.996051600945395
213,4,1,0,0.000264432537798125,0.000970830360339627,0.998764737101862
17,5,1,0,4.56663036046294e-05,0.0019406388196532,0.998013694876742
18,5,1,0.280894743341866,0.318551758663008,0.201763332176049,0.198790165819077
19,5,1,0.355009773056139,0.150296106337308,0.114941722631743,0.379752397974809
20,5,1,0.193722307175151,0.606718531181024,0.0842602301581817,0.115298931485643
21,5,1,0.175725048237899,0.398078062215343,0.173640516337211,0.252556373209548
22,5,1,0.335254829453088,0.35975183287343,0.0763472019012664,0.228646135772216
23,5,1,0.135447697635362,0.249176546420303,0.0395864976306621,0.575789258313673
24,5,1,0,0.0174729588257955,0.0260815875392461,0.956445453634958
25,5,1,0.0269648903682904,0.693807581808912,0.120458219965246,0.158769307857552
26,5,1,0,2.24778081228188e-05,0.000415266486535683,0.999562255705342
27,5,1,0,0.773638124060107,0.0929288493990426,0.13343302654085
28,5,1,0.0579328235967272,0.628868551162406,0.205155144883311,0.108043480357556
29,5,1,0.261725394167354,0.295874693919641,0.144638004288418,0.297761907624587
30,5,1,0,0.413059710908655,0.129210607692629,0.457729681398717
31,5,1,0.121644411380293,0.463669149303614,0.0597952973824826,0.35489114193361
32,5,1,0,2.28444093705617e-05,0.0515927547746271,0.948384400816002
33,5,1,0,0.0602384015403412,0.101350642851745,0.838410955607913
9,5,1,0.15825854275465,0.270450530528423,0.0516620677389393,0.519628858977988
10,5,1,0,1.13164351294454e-05,0.00117690925346232,0.998811774311408
11,5,1,0,0.987579030657138,0.0121236141757954,0.000297355167066287
12,5,1,0,0.0052019177806455,0.000911646603004082,0.99388643561635
13,5,1,0.182600119334262,0.256195470006113,0.0678106835058877,0.493393727153737
14,5,1,0.119258143215406,0.221774153767671,0.0989743883182477,0.559993314698676
15,5,1,0,0.939382072986154,0.0290402825270475,0.0315776444867986
16,5,1,0,0.000401543453650023,0.00243076477832678,0.997167691768023
300,5,1,0,0.0380454097148134,0.0314760127717895,0.930478577513397
301,5,1,0,0,0.00412564223331238,0.995874357766688
302,5,1,0.0045135514184262,0.177584555926371,0.0418194767805621,0.776082415874641
303,5,1,0.00441622687451792,0.219675842353888,0.088642253909753,0.687265676861842
304,5,1,0,0.00391477243179306,0.0996975367006371,0.89638769086757
305,5,1,0,0,0,1
306,5,1,0.0310510823351584,0.343870190999479,0.0593946079003343,0.565684118765028
307,5,1,0,4.41230822897215e-05,0.00585733917396053,0.99409853774375
308,5,1,0,0.00251530902213207,0.00134751638424426,0.996137174593624
309,5,1,0.0696123726944437,0.191606252058227,0.0818855332375108,0.656895842009818
310,5,1,0,0.011811726811012,0.132409674838545,0.855778598350443
311,5,1,0,0.016204511661635,0.0598653285182827,0.923930159820082
312,5,1,1.13864173169278e-05,0.24687128043701,0.281324480565038,0.471792852580636
313,5,1,0,0.00499268632001778,0.00409024405308038,0.990917069626902
314,5,1,0,0,0.000217413282726521,0.999782586717273
315,5,1,0.154638577243853,0.00883217330245178,0.0145859972616007,0.821943252192095
316,5,1,0,0.0129725713411209,0.0327545263721721,0.954272902286707
317,5,1,0,0.023613600213759,0.0131088687639,0.963277531022341
318,5,1,0.0176129583274507,0.218025850948529,0.0772940104310657,0.687067180292955
319,5,1,0,0.000489030561923081,0.0312634428318779,0.968247526606199
320,5,1,0,0,0.00406684070315494,0.995933159296845
322,5,1,0,0,0.00632410791720081,0.993675892082799
323,5,1,0.0574721619425357,0.444880285982058,0.129977552880462,0.367669999194945
324,5,1,0,0,0.00624961723938551,0.993750382760615
325,5,1,0,0.00431265712317952,0.00812331275167855,0.987564030125142
326,5,1,0,0.000382586890948461,0.00136638175338736,0.998251031355664
327,5,1,0,0,0.097085749641729,0.902914250358271
329,5,1,0,0.00405775226790971,0.011006659008254,0.984935588723836
330,5,1,0,0.000259337870974892,0.00184211413466312,0.997898547994362
331,5,1,0,0,0,1
332,5,1,0,0.0203616845442819,0.0348721138514689,0.944766201604249
333,5,1,0,0.00350833608740854,0.00223109918952637,0.994260564723065
334,5,1,0,0.119444336050108,0.00951525725765683,0.871040406692236
335,5,1,2.28847419841816e-05,0.082814272235365,0.0417624553910192,0.875400387631632
336,5,1,0,1.10830687739622e-05,0.0024936904741415,0.997495226457085
337,5,1,0,0.0103119530306079,0.0377284001711036,0.951959646798289
338,5,1,0.000650038356064402,0.208793438024914,0.0918279914879188,0.698728532131103
339,5,1,0,0.0811821747351473,0.319568891158543,0.59924893410631
340,5,1,0.0342935570529279,0.455650795771591,0.0636949729896333,0.446360674185848
341,5,1,0,0,0.0294164603136936,0.970583539686306
342,5,1,0,6.09718229172699e-07,0.0125061483550717,0.987493241926699
343,5,1,0,0,0.000331742670873033,0.999668257329127
344,5,1,0,0.0332430196342703,0.0094913653935729,0.957265614972157
345,5,1,0.000915403275528308,0.18951436958779,0.0506958859802398,0.758874341156442
346,5,1,0.000360790874820599,0.111107760629403,0.0174206282182679,0.871110820277508
347,5,1,0,6.7535860548777e-05,0.000135071721097554,0.999797392418354
348,5,1,0,5.68996568526733e-05,0.00753302366829365,0.992410076674854
349,5,1,0,0.195803826857794,0.259330415255462,0.544865757886744
350,5,1,0,0,0.0246132104914449,0.975386789508555
351,5,1,0,0,0.00319707088999239,0.996802929110008
352,5,1,0.0139739190657741,0.414903626460836,0.0409545325587056,0.530167921914684
353,5,1,0,0.283259595584609,0.0753232838870194,0.641417120528371
354,5,1,0,0.040317402680771,0.380274111753684,0.579408485565545
355,5,1,0,0.00198138355050051,0.1518194221423,0.8461991943072
356,5,1,0.150019282873967,0.190724112076117,0.0288856064923618,0.630370998557554
357,5,1,0,0.00136990513434243,0.0994110871076227,0.899219007758035
358,5,1,0.0983935503750427,0.293168255992891,0.0733263705139528,0.535111823118113
359,5,1,0,0.00104068778146811,0.0148011171455802,0.984158195072952
360,5,1,0,0,0.000707204375237735,0.999292795624762
361,5,1,0,0.129383726075545,0.0532990537838485,0.817317220140607
362,5,1,0,0.00057458499512327,0.00533738957541261,0.994088025429464
363,5,1,0,0.0371305905087892,0.202114968214013,0.760754441277198
364,5,1,0,0.0148764173981771,0.0791379730073457,0.905985609594477
365,5,1,0,0.0433955198822584,0.199170532090863,0.757433948026879
366,5,1,0,9.98684912560239e-05,0.0033638057701882,0.996536325738556
53,5,1,0,0.00413186894031462,0.0182760570892571,0.977592073970428
54,5,1,0,2.28347660656571e-05,0.00113735044627416,0.99883981478766
55,5,1,0.269719411464064,0.278995536923422,0.113336140220832,0.337948911391681
56,5,1,0,0.0655026470097012,0.232551637943796,0.701945715046503
57,5,1,0,0.00617267778682578,0.138104079198385,0.855723243014789
