"loc_id","id","species","stop_id","lon","lat","timestamp","lc","used","pair","sim"
7468,"MKK","HUGO",65,-66.2484765773428,-14.2798087779429,"2021-11-13 03:58:00",NA,0,0,1
7469,"MKK","HUGO",65,-66.2485277627827,-14.2797917763092,"2021-11-13 03:58:00",NA,0,0,1
7470,"MKK","HUGO",65,-66.2484584987459,-14.2797685629626,"2021-11-13 03:58:00",NA,0,0,1
7471,"MKK","HUGO",65,-66.2484374043606,-14.2797007832621,"2021-11-13 03:58:00",NA,0,0,1
7472,"MKK","HUGO",65,-66.248469363492,-14.2798333958355,"2021-11-13 03:58:00",NA,0,0,1
7473,"MKK","HUGO",65,-66.2484737859932,-14.2797953615082,"2021-11-13 03:58:00",NA,0,0,1
7474,"MKK","HUGO",65,-66.2485511387058,-14.2797462253299,"2021-11-13 03:58:00",NA,0,0,1
7475,"MKK","HUGO",65,-66.2484360285073,-14.2797603967903,"2021-11-13 03:58:00",NA,0,0,1
7476,"MKK","HUGO",65,-66.2484652747603,-14.279815342374,"2021-11-13 03:58:00",NA,0,0,1
7477,"MKK","HUGO",65,-66.2485291564823,-14.2797800908067,"2021-11-13 03:58:00",NA,0,0,1
7478,"MKK","HUGO",65,-66.2484544691235,-14.2798469805921,"2021-11-13 03:58:00",NA,0,0,1
7479,"MKK","HUGO",65,-66.2484527974311,-14.2798038627578,"2021-11-13 03:58:00",NA,0,0,1
7480,"MKK","HUGO",65,-66.2485624646588,-14.2797943160146,"2021-11-13 03:58:00",NA,0,0,1
7481,"MKK","HUGO",65,-66.2484813553686,-14.2797210796789,"2021-11-13 03:58:00",NA,0,0,1
7482,"MKK","HUGO",65,-66.2484912946306,-14.2797585891525,"2021-11-13 03:58:00",NA,0,0,1
7483,"MKK","HUGO",65,-66.2485390500028,-14.2797491609849,"2021-11-13 03:58:00",NA,0,0,1
7484,"MKK","HUGO",65,-66.2485316097764,-14.2797009117398,"2021-11-13 03:58:00",NA,0,0,1
7485,"MKK","HUGO",65,-66.2484930340605,-14.2798961966478,"2021-11-13 03:58:00",NA,0,0,1
7486,"MKK","HUGO",65,-66.2484341492184,-14.2798037680637,"2021-11-13 03:58:00",NA,0,0,1
7487,"MKK","HUGO",65,-66.2484777981729,-14.2797655169353,"2021-11-13 03:58:00",NA,0,0,1
7488,"MKK","HUGO",65,-66.248454487209,-14.2798062799689,"2021-11-13 03:58:00",NA,0,0,1
7489,"MKK","HUGO",65,-66.2485327610143,-14.2797788939662,"2021-11-13 03:58:00",NA,0,0,1
7490,"MKK","HUGO",65,-66.2484809447707,-14.2797538195187,"2021-11-13 03:58:00",NA,0,0,1
7491,"MKK","HUGO",65,-66.2485084063531,-14.2797548277085,"2021-11-13 03:58:00",NA,0,0,1
7492,"MKK","HUGO",65,-66.2484520218971,-14.2798101351314,"2021-11-13 03:58:00",NA,0,0,1
7493,"MKK","HUGO",65,-66.2484753402633,-14.2798179118016,"2021-11-13 03:58:00",NA,0,0,1
7494,"MKK","HUGO",65,-66.2484001310775,-14.2798424471023,"2021-11-13 03:58:00",NA,0,0,1
7495,"MKK","HUGO",65,-66.2485745573399,-14.2797529124778,"2021-11-13 03:58:00",NA,0,0,1
7496,"MKK","HUGO",65,-66.2485553703263,-14.2797883246946,"2021-11-13 03:58:00",NA,0,0,1
7497,"MKK","HUGO",65,-66.2485336694853,-14.2796732013646,"2021-11-13 03:58:00",NA,0,0,1
7498,"MKK","HUGO",65,-66.2483281695753,-14.2797372852252,"2021-11-13 03:58:00",NA,0,0,1
7499,"MKK","HUGO",65,-66.2484879054763,-14.2797774170512,"2021-11-13 03:58:00",NA,0,0,1
7500,"MKK","HUGO",65,-66.2484338729763,-14.2797501623752,"2021-11-13 03:58:00",NA,0,0,1
7501,"MKK","HUGO",65,-66.2486055263019,-14.2798027216602,"2021-11-13 03:58:00",NA,0,0,1
7502,"MKK","HUGO",65,-66.2484876264714,-14.2796904486187,"2021-11-13 03:58:00",NA,0,0,1
7503,"MKK","HUGO",65,-66.2484770325883,-14.2797860620723,"2021-11-13 03:58:00",NA,0,0,1
7504,"MKK","HUGO",65,-66.2485570452443,-14.2798267730201,"2021-11-13 03:58:00",NA,0,0,1
7505,"MKK","HUGO",65,-66.2482765154771,-14.2797512159066,"2021-11-13 03:58:00",NA,0,0,1
7506,"MKK","HUGO",65,-66.2485378303345,-14.2797229884211,"2021-11-13 03:58:00",NA,0,0,1
7507,"MKK","HUGO",65,-66.2484269029253,-14.2798063090367,"2021-11-13 03:58:00",NA,0,0,1
7508,"MKK","HUGO",65,-66.2484290966616,-14.2797698766401,"2021-11-13 03:58:00",NA,0,0,1
7509,"MKK","HUGO",65,-66.248427753916,-14.2797184552793,"2021-11-13 03:58:00",NA,0,0,1
7510,"MKK","HUGO",65,-66.2483624568663,-14.279907959615,"2021-11-13 03:58:00",NA,0,0,1
7511,"MKK","HUGO",65,-66.2485046158887,-14.2796847361606,"2021-11-13 03:58:00",NA,0,0,1
7512,"MKK","HUGO",65,-66.2484492443457,-14.2798419973568,"2021-11-13 03:58:00",NA,0,0,1
7513,"MKK","HUGO",65,-66.2484602899184,-14.2797881983736,"2021-11-13 03:58:00",NA,0,0,1
7514,"MKK","HUGO",65,-66.2484457204593,-14.2797072001465,"2021-11-13 03:58:00",NA,0,0,1
7515,"MKK","HUGO",65,-66.2485304449219,-14.2798280460478,"2021-11-13 03:58:00",NA,0,0,1
7516,"MKK","HUGO",65,-66.2484197320554,-14.279762426678,"2021-11-13 03:58:00",NA,0,0,1
7517,"MKK","HUGO",65,-66.248500479496,-14.2797729943903,"2021-11-13 03:58:00",NA,0,0,1
7518,"MKK","HUGO",65,-66.2484003607163,-14.2797819118411,"2021-11-13 03:58:00",NA,0,0,1
7519,"MKK","HUGO",65,-66.248411734436,-14.2798419842524,"2021-11-13 03:58:00",NA,0,0,1
7520,"MKK","HUGO",65,-66.2483916325518,-14.2797947111677,"2021-11-13 03:58:00",NA,0,0,1
7521,"MKK","HUGO",65,-66.2485576627032,-14.2797951657946,"2021-11-13 03:58:00",NA,0,0,1
7522,"MKK","HUGO",65,-66.2485835294532,-14.2797928303558,"2021-11-13 03:58:00",NA,0,0,1
7523,"MKK","HUGO",65,-66.2485083698666,-14.2796682321299,"2021-11-13 03:58:00",NA,0,0,1
7524,"MKK","HUGO",65,-66.2484144659916,-14.279725800273,"2021-11-13 03:58:00",NA,0,0,1
7525,"MKK","HUGO",65,-66.2484766438032,-14.279650753518,"2021-11-13 03:58:00",NA,0,0,1
7526,"MKK","HUGO",65,-66.2483922145536,-14.2797671389924,"2021-11-13 03:58:00",NA,0,0,1
7527,"MKK","HUGO",65,-66.2485465713666,-14.27980912232,"2021-11-13 03:58:00",NA,0,0,1
7528,"MKK","HUGO",65,-66.2484993857057,-14.2797811862068,"2021-11-13 03:58:00",NA,0,0,1
7529,"MKK","HUGO",65,-66.248608529359,-14.279570047315,"2021-11-13 03:58:00",NA,0,0,1
7530,"MKK","HUGO",65,-66.2484626292881,-14.2797719051595,"2021-11-13 03:58:00",NA,0,0,1
7531,"MKK","HUGO",65,-66.2486047293118,-14.2797389151812,"2021-11-13 03:58:00",NA,0,0,1
7532,"MKK","HUGO",65,-66.2485183431811,-14.279841929552,"2021-11-13 03:58:00",NA,0,0,1
7533,"MKK","HUGO",65,-66.2484645635296,-14.2797929744232,"2021-11-13 03:58:00",NA,0,0,1
7534,"MKK","HUGO",65,-66.2484735738443,-14.2798725460927,"2021-11-13 03:58:00",NA,0,0,1
7535,"MKK","HUGO",65,-66.2484936713162,-14.2798039667263,"2021-11-13 03:58:00",NA,0,0,1
7536,"MKK","HUGO",65,-66.2485103383663,-14.2797553112019,"2021-11-13 03:58:00",NA,0,0,1
7537,"MKK","HUGO",65,-66.2486115152282,-14.2798505042008,"2021-11-13 03:58:00",NA,0,0,1
7538,"MKK","HUGO",65,-66.2486099979105,-14.2797756709231,"2021-11-13 03:58:00",NA,0,0,1
7539,"MKK","HUGO",65,-66.248425833,-14.2797496113359,"2021-11-13 03:58:00",NA,0,0,1
7540,"MKK","HUGO",65,-66.2485121324696,-14.2797263429871,"2021-11-13 03:58:00",NA,0,0,1
7541,"MKK","HUGO",65,-66.2485002338036,-14.2797939547487,"2021-11-13 03:58:00",NA,0,0,1
7542,"MKK","HUGO",65,-66.2484807882584,-14.2796268849041,"2021-11-13 03:58:00",NA,0,0,1
7543,"MKK","HUGO",65,-66.2484979497712,-14.2797221937526,"2021-11-13 03:58:00",NA,0,0,1
7544,"MKK","HUGO",65,-66.2485343936508,-14.2798174484605,"2021-11-13 03:58:00",NA,0,0,1
7545,"MKK","HUGO",65,-66.2485117840519,-14.2798736790346,"2021-11-13 03:58:00",NA,0,0,1
7546,"MKK","HUGO",65,-66.2485443406196,-14.2797233675553,"2021-11-13 03:58:00",NA,0,0,1
7547,"MKK","HUGO",65,-66.2485310687469,-14.2798708947222,"2021-11-13 03:58:00",NA,0,0,1
7548,"MKK","HUGO",65,-66.2484819997981,-14.279691771673,"2021-11-13 03:58:00",NA,0,0,1
7549,"MKK","HUGO",65,-66.24844106785,-14.2797410095682,"2021-11-13 03:58:00",NA,0,0,1
7550,"MKK","HUGO",65,-66.2485395206922,-14.2797853440128,"2021-11-13 03:58:00",NA,0,0,1
7551,"MKK","HUGO",65,-66.2484503659564,-14.2798486129302,"2021-11-13 03:58:00",NA,0,0,1
7552,"MKK","HUGO",65,-66.2484694789299,-14.2798624909941,"2021-11-13 03:58:00",NA,0,0,1
7553,"MKK","HUGO",65,-66.2483855433474,-14.2797657752562,"2021-11-13 03:58:00",NA,0,0,1
7554,"MKK","HUGO",65,-66.2484558242899,-14.2797014517766,"2021-11-13 03:58:00",NA,0,0,1
7555,"MKK","HUGO",65,-66.2485820793351,-14.2796979242488,"2021-11-13 03:58:00",NA,0,0,1
7556,"MKK","HUGO",65,-66.2485537941498,-14.2796835043723,"2021-11-13 03:58:00",NA,0,0,1
7557,"MKK","HUGO",65,-66.2485488542178,-14.2797493182708,"2021-11-13 03:58:00",NA,0,0,1
7558,"MKK","HUGO",65,-66.2484953118411,-14.2797591665017,"2021-11-13 03:58:00",NA,0,0,1
7559,"MKK","HUGO",65,-66.2485661780999,-14.2797084951641,"2021-11-13 03:58:00",NA,0,0,1
7560,"MKK","HUGO",65,-66.2485416883243,-14.279810857098,"2021-11-13 03:58:00",NA,0,0,1
7561,"MKK","HUGO",65,-66.2484350044251,-14.2797663857906,"2021-11-13 03:58:00",NA,0,0,1
7562,"MKK","HUGO",65,-66.248523448783,-14.2797410296945,"2021-11-13 03:58:00",NA,0,0,1
7563,"MKK","HUGO",65,-66.248607681995,-14.2797695129668,"2021-11-13 03:58:00",NA,0,0,1
7564,"MKK","HUGO",65,-66.2484955689332,-14.2797810729993,"2021-11-13 03:58:00",NA,0,0,1
7565,"MKK","HUGO",65,-66.2484242059058,-14.2797700971379,"2021-11-13 03:58:00",NA,0,0,1
7566,"MKK","HUGO",65,-66.2486243169982,-14.2798073541271,"2021-11-13 06:02:00",NA,0,0,1
7567,"MKK","HUGO",65,-66.2483718131135,-14.2797689049584,"2021-11-13 06:02:00",NA,0,0,1
7568,"MKK","HUGO",65,-66.2484111618856,-14.2797945437364,"2021-11-13 06:02:00",NA,0,0,1
7569,"MKK","HUGO",65,-66.248457890011,-14.2796979022197,"2021-11-13 06:02:00",NA,0,0,1
7570,"MKK","HUGO",65,-66.2484905161366,-14.2798849517693,"2021-11-13 06:02:00",NA,0,0,1
7571,"MKK","HUGO",65,-66.2485192207758,-14.2798053366317,"2021-11-13 06:02:00",NA,0,0,1
7572,"MKK","HUGO",65,-66.2484297636572,-14.2798626611816,"2021-11-13 06:02:00",NA,0,0,1
7573,"MKK","HUGO",65,-66.2484884609989,-14.2798253333433,"2021-11-13 06:02:00",NA,0,0,1
7574,"MKK","HUGO",65,-66.2484331510388,-14.279806187099,"2021-11-13 06:02:00",NA,0,0,1
7575,"MKK","HUGO",65,-66.2485175326116,-14.2797146286978,"2021-11-13 06:02:00",NA,0,0,1
7576,"MKK","HUGO",65,-66.24855905957,-14.2796896646818,"2021-11-13 06:02:00",NA,0,0,1
7577,"MKK","HUGO",65,-66.2483561294822,-14.2797217032737,"2021-11-13 06:02:00",NA,0,0,1
7578,"MKK","HUGO",65,-66.2484354520364,-14.279774780778,"2021-11-13 06:02:00",NA,0,0,1
7579,"MKK","HUGO",65,-66.2484081068113,-14.2798291764743,"2021-11-13 06:02:00",NA,0,0,1
7580,"MKK","HUGO",65,-66.2484262843904,-14.2796611406904,"2021-11-13 06:02:00",NA,0,0,1
7581,"MKK","HUGO",65,-66.2484732955435,-14.2797222027799,"2021-11-13 06:02:00",NA,0,0,1
7582,"MKK","HUGO",65,-66.2485305145825,-14.279805694794,"2021-11-13 06:02:00",NA,0,0,1
7583,"MKK","HUGO",65,-66.2485676859838,-14.2797534694727,"2021-11-13 06:02:00",NA,0,0,1
7584,"MKK","HUGO",65,-66.2484777804833,-14.2799152368325,"2021-11-13 06:02:00",NA,0,0,1
7585,"MKK","HUGO",65,-66.2484722615612,-14.2798134253237,"2021-11-13 06:02:00",NA,0,0,1
7586,"MKK","HUGO",65,-66.2485549376921,-14.2797775930475,"2021-11-13 06:02:00",NA,0,0,1
7587,"MKK","HUGO",65,-66.2483797144196,-14.279786010878,"2021-11-13 06:02:00",NA,0,0,1
7588,"MKK","HUGO",65,-66.2484172873187,-14.2798079743223,"2021-11-13 06:02:00",NA,0,0,1
7589,"MKK","HUGO",65,-66.248389924117,-14.2797184553182,"2021-11-13 06:02:00",NA,0,0,1
7590,"MKK","HUGO",65,-66.2483863712018,-14.2797854070683,"2021-11-13 06:02:00",NA,0,0,1
7591,"MKK","HUGO",65,-66.2485542574832,-14.2798204334947,"2021-11-13 06:02:00",NA,0,0,1
7592,"MKK","HUGO",65,-66.2484075449484,-14.2797589704689,"2021-11-13 06:02:00",NA,0,0,1
7593,"MKK","HUGO",65,-66.2484244845092,-14.2797028172227,"2021-11-13 06:02:00",NA,0,0,1
7594,"MKK","HUGO",65,-66.2484536506265,-14.2798108398372,"2021-11-13 06:02:00",NA,0,0,1
7595,"MKK","HUGO",65,-66.2484133557881,-14.2797560670634,"2021-11-13 06:02:00",NA,0,0,1
7596,"MKK","HUGO",65,-66.248540384626,-14.2798772441888,"2021-11-13 06:02:00",NA,0,0,1
7597,"MKK","HUGO",65,-66.2485603774821,-14.2797872080092,"2021-11-13 06:02:00",NA,0,0,1
7598,"MKK","HUGO",65,-66.2484181890648,-14.2797641680847,"2021-11-13 06:02:00",NA,0,0,1
7599,"MKK","HUGO",65,-66.2484947873173,-14.2798155285314,"2021-11-13 06:02:00",NA,0,0,1
7600,"MKK","HUGO",65,-66.2484898779691,-14.2798035482124,"2021-11-13 06:02:00",NA,0,0,1
7601,"MKK","HUGO",65,-66.2483620794554,-14.2797998486991,"2021-11-13 06:02:00",NA,0,0,1
7602,"MKK","HUGO",65,-66.2486336747144,-14.2796588139017,"2021-11-13 06:02:00",NA,0,0,1
7603,"MKK","HUGO",65,-66.2484173138687,-14.2798190383977,"2021-11-13 06:02:00",NA,0,0,1
7604,"MKK","HUGO",65,-66.2484409247142,-14.2798621219754,"2021-11-13 06:02:00",NA,0,0,1
7605,"MKK","HUGO",65,-66.248468378432,-14.2797526514174,"2021-11-13 06:02:00",NA,0,0,1
7606,"MKK","HUGO",65,-66.2484854042698,-14.2797746437001,"2021-11-13 06:02:00",NA,0,0,1
7607,"MKK","HUGO",65,-66.2484767073301,-14.2797291559151,"2021-11-13 06:02:00",NA,0,0,1
7608,"MKK","HUGO",65,-66.2485500449423,-14.2797240992913,"2021-11-13 06:02:00",NA,0,0,1
7609,"MKK","HUGO",65,-66.2485612502612,-14.2799006134008,"2021-11-13 06:02:00",NA,0,0,1
7610,"MKK","HUGO",65,-66.248572052226,-14.2798230665487,"2021-11-13 06:02:00",NA,0,0,1
7611,"MKK","HUGO",65,-66.2484623723559,-14.2797085933003,"2021-11-13 06:02:00",NA,0,0,1
7612,"MKK","HUGO",65,-66.2485200927111,-14.2798020508716,"2021-11-13 06:02:00",NA,0,0,1
7613,"MKK","HUGO",65,-66.2484887473679,-14.2798560332344,"2021-11-13 06:02:00",NA,0,0,1
7614,"MKK","HUGO",65,-66.2484410775371,-14.2797621226545,"2021-11-13 06:02:00",NA,0,0,1
7615,"MKK","HUGO",65,-66.2484542633416,-14.2797712805263,"2021-11-13 06:02:00",NA,0,0,1
7616,"MKK","HUGO",65,-66.24844011165,-14.2797700596526,"2021-11-13 06:02:00",NA,0,0,1
7617,"MKK","HUGO",65,-66.2484387023842,-14.2798016144909,"2021-11-13 06:02:00",NA,0,0,1
7618,"MKK","HUGO",65,-66.2485591629472,-14.2797603101353,"2021-11-13 06:02:00",NA,0,0,1
7619,"MKK","HUGO",65,-66.2485037665072,-14.2797486323906,"2021-11-13 06:02:00",NA,0,0,1
7620,"MKK","HUGO",65,-66.2484218468231,-14.2797418246496,"2021-11-13 06:02:00",NA,0,0,1
7621,"MKK","HUGO",65,-66.2484372414459,-14.2796851236413,"2021-11-13 06:02:00",NA,0,0,1
7622,"MKK","HUGO",65,-66.2485168455055,-14.2797484866403,"2021-11-13 06:02:00",NA,0,0,1
7623,"MKK","HUGO",65,-66.2484723742466,-14.2798529555514,"2021-11-13 06:02:00",NA,0,0,1
7624,"MKK","HUGO",65,-66.2484158208596,-14.2798010968144,"2021-11-13 06:02:00",NA,0,0,1
7625,"MKK","HUGO",65,-66.2486369615708,-14.2796984427449,"2021-11-13 06:02:00",NA,0,0,1
7626,"MKK","HUGO",65,-66.2485448974308,-14.2796948414484,"2021-11-13 06:02:00",NA,0,0,1
7627,"MKK","HUGO",65,-66.2484432302374,-14.2797731458069,"2021-11-13 06:02:00",NA,0,0,1
7628,"MKK","HUGO",65,-66.2484933603886,-14.2797832957989,"2021-11-13 06:02:00",NA,0,0,1
7629,"MKK","HUGO",65,-66.2485385147408,-14.2798090875549,"2021-11-13 06:02:00",NA,0,0,1
7630,"MKK","HUGO",65,-66.2485323094479,-14.2796814612005,"2021-11-13 06:02:00",NA,0,0,1
7631,"MKK","HUGO",65,-66.248463649266,-14.2797377295048,"2021-11-13 06:02:00",NA,0,0,1
7632,"MKK","HUGO",65,-66.2484577467986,-14.2797798428704,"2021-11-13 06:02:00",NA,0,0,1
7633,"MKK","HUGO",65,-66.2484975243603,-14.2798310024943,"2021-11-13 06:02:00",NA,0,0,1
7634,"MKK","HUGO",65,-66.2485696128698,-14.2797856965281,"2021-11-13 06:02:00",NA,0,0,1
7635,"MKK","HUGO",65,-66.2483591267752,-14.2797304016608,"2021-11-13 06:02:00",NA,0,0,1
7636,"MKK","HUGO",65,-66.2484471627394,-14.2799016025038,"2021-11-13 06:02:00",NA,0,0,1
7637,"MKK","HUGO",65,-66.2484258973049,-14.2798653161006,"2021-11-13 06:02:00",NA,0,0,1
7638,"MKK","HUGO",65,-66.2483610014115,-14.2797423250355,"2021-11-13 06:02:00",NA,0,0,1
7639,"MKK","HUGO",65,-66.2484292759102,-14.2798256513445,"2021-11-13 06:02:00",NA,0,0,1
7640,"MKK","HUGO",65,-66.2484498783442,-14.2799103036072,"2021-11-13 06:02:00",NA,0,0,1
7641,"MKK","HUGO",65,-66.2487153035799,-14.2798560971921,"2021-11-13 06:02:00",NA,0,0,1
7642,"MKK","HUGO",65,-66.2484553077788,-14.2796841722767,"2021-11-13 06:02:00",NA,0,0,1
7643,"MKK","HUGO",65,-66.2485649157745,-14.2798533835001,"2021-11-13 06:02:00",NA,0,0,1
7644,"MKK","HUGO",65,-66.2485240569588,-14.2797049341388,"2021-11-13 06:02:00",NA,0,0,1
7645,"MKK","HUGO",65,-66.2485276017313,-14.2797570928123,"2021-11-13 06:02:00",NA,0,0,1
7646,"MKK","HUGO",65,-66.2484336568586,-14.2797232687465,"2021-11-13 06:02:00",NA,0,0,1
7647,"MKK","HUGO",65,-66.248482376895,-14.2797644169366,"2021-11-13 06:02:00",NA,0,0,1
7648,"MKK","HUGO",65,-66.2485211579356,-14.2797091059283,"2021-11-13 06:02:00",NA,0,0,1
7649,"MKK","HUGO",65,-66.2485160124132,-14.279821566868,"2021-11-13 06:02:00",NA,0,0,1
7650,"MKK","HUGO",65,-66.2484860423836,-14.2797772818133,"2021-11-13 06:02:00",NA,0,0,1
7651,"MKK","HUGO",65,-66.2484747766436,-14.2798049274283,"2021-11-13 06:02:00",NA,0,0,1
7652,"MKK","HUGO",65,-66.2484972663984,-14.2797286722286,"2021-11-13 06:02:00",NA,0,0,1
7653,"MKK","HUGO",65,-66.2484781584816,-14.2797424134338,"2021-11-13 06:02:00",NA,0,0,1
7654,"MKK","HUGO",65,-66.2484326016067,-14.2797215154111,"2021-11-13 06:02:00",NA,0,0,1
7655,"MKK","HUGO",65,-66.2484801478418,-14.279710586806,"2021-11-13 06:02:00",NA,0,0,1
7656,"MKK","HUGO",65,-66.2485332711492,-14.2797790465904,"2021-11-13 06:02:00",NA,0,0,1
7657,"MKK","HUGO",65,-66.248479779529,-14.27984289855,"2021-11-13 06:02:00",NA,0,0,1
7658,"MKK","HUGO",65,-66.2484308227486,-14.2798037551148,"2021-11-13 06:02:00",NA,0,0,1
7659,"MKK","HUGO",65,-66.2485310474771,-14.2797308459087,"2021-11-13 06:02:00",NA,0,0,1
7660,"MKK","HUGO",65,-66.2483655408401,-14.2798305813123,"2021-11-13 06:02:00",NA,0,0,1
7661,"MKK","HUGO",65,-66.2484952992124,-14.2798464736113,"2021-11-13 06:02:00",NA,0,0,1
7662,"MKK","HUGO",65,-66.2486004586757,-14.279871433681,"2021-11-13 06:02:00",NA,0,0,1
7663,"MKK","HUGO",65,-66.2486008741502,-14.2798413390054,"2021-11-13 06:02:00",NA,0,0,1
7664,"MKK","HUGO",65,-66.2484854284205,-14.2796862205602,"2021-11-13 06:02:00",NA,0,0,1
7665,"MKK","HUGO",65,-66.2485039325209,-14.2798086955867,"2021-11-13 06:02:00",NA,0,0,1
7666,"MKK","HUGO",65,-66.2485235607133,-14.2798966956053,"2021-11-13 08:02:00",NA,0,0,1
7667,"MKK","HUGO",65,-66.2485222424771,-14.2796795423748,"2021-11-13 08:02:00",NA,0,0,1
7668,"MKK","HUGO",65,-66.2484911721756,-14.2797395777883,"2021-11-13 08:02:00",NA,0,0,1
7669,"MKK","HUGO",65,-66.248570846503,-14.2796890020495,"2021-11-13 08:02:00",NA,0,0,1
7670,"MKK","HUGO",65,-66.2484861889601,-14.2797228971348,"2021-11-13 08:02:00",NA,0,0,1
7671,"MKK","HUGO",65,-66.2485189723431,-14.2797229127833,"2021-11-13 08:02:00",NA,0,0,1
7672,"MKK","HUGO",65,-66.2484274376893,-14.2798909802699,"2021-11-13 08:02:00",NA,0,0,1
7673,"MKK","HUGO",65,-66.248415995341,-14.2798624902512,"2021-11-13 08:02:00",NA,0,0,1
7674,"MKK","HUGO",65,-66.2484314981594,-14.2797403332901,"2021-11-13 08:02:00",NA,0,0,1
7675,"MKK","HUGO",65,-66.2485650720973,-14.27976645113,"2021-11-13 08:02:00",NA,0,0,1
7676,"MKK","HUGO",65,-66.2484664746787,-14.2797712831209,"2021-11-13 08:02:00",NA,0,0,1
7677,"MKK","HUGO",65,-66.2486058006535,-14.279707866776,"2021-11-13 08:02:00",NA,0,0,1
7678,"MKK","HUGO",65,-66.2485636547309,-14.2796907222798,"2021-11-13 08:02:00",NA,0,0,1
7679,"MKK","HUGO",65,-66.2486307920434,-14.2798009961015,"2021-11-13 08:02:00",NA,0,0,1
7680,"MKK","HUGO",65,-66.2484323125287,-14.2797570816032,"2021-11-13 08:02:00",NA,0,0,1
7681,"MKK","HUGO",65,-66.2485596431295,-14.279760946482,"2021-11-13 08:02:00",NA,0,0,1
7682,"MKK","HUGO",65,-66.248430997339,-14.2798052256552,"2021-11-13 08:02:00",NA,0,0,1
7683,"MKK","HUGO",65,-66.2484122280616,-14.2797589504189,"2021-11-13 08:02:00",NA,0,0,1
7684,"MKK","HUGO",65,-66.2485295128045,-14.2797942416407,"2021-11-13 08:02:00",NA,0,0,1
7685,"MKK","HUGO",65,-66.2485129634956,-14.2798331149157,"2021-11-13 08:02:00",NA,0,0,1
7686,"MKK","HUGO",65,-66.2483902919866,-14.279661272427,"2021-11-13 08:02:00",NA,0,0,1
7687,"MKK","HUGO",65,-66.2484935541817,-14.2797496368861,"2021-11-13 08:02:00",NA,0,0,1
7688,"MKK","HUGO",65,-66.2485444959243,-14.2797342915155,"2021-11-13 08:02:00",NA,0,0,1
7689,"MKK","HUGO",65,-66.2484725544323,-14.2797607022433,"2021-11-13 08:02:00",NA,0,0,1
7690,"MKK","HUGO",65,-66.2484492191764,-14.2797017464791,"2021-11-13 08:02:00",NA,0,0,1
7691,"MKK","HUGO",65,-66.2484252802699,-14.2798437431176,"2021-11-13 08:02:00",NA,0,0,1
7692,"MKK","HUGO",65,-66.2484703519331,-14.2798153207031,"2021-11-13 08:02:00",NA,0,0,1
7693,"MKK","HUGO",65,-66.2484603249101,-14.2796857655182,"2021-11-13 08:02:00",NA,0,0,1
7694,"MKK","HUGO",65,-66.2484576043355,-14.2799303426611,"2021-11-13 08:02:00",NA,0,0,1
7695,"MKK","HUGO",65,-66.2485771820962,-14.279881993506,"2021-11-13 08:02:00",NA,0,0,1
7696,"MKK","HUGO",65,-66.2485521415855,-14.2797079575303,"2021-11-13 08:02:00",NA,0,0,1
7697,"MKK","HUGO",65,-66.2484637396198,-14.2798445851917,"2021-11-13 08:02:00",NA,0,0,1
7698,"MKK","HUGO",65,-66.2484713178584,-14.279696542727,"2021-11-13 08:02:00",NA,0,0,1
7699,"MKK","HUGO",65,-66.2484876175033,-14.2797484645125,"2021-11-13 08:02:00",NA,0,0,1
7700,"MKK","HUGO",65,-66.2483968686268,-14.279821348999,"2021-11-13 08:02:00",NA,0,0,1
7701,"MKK","HUGO",65,-66.2485479108184,-14.2798023343459,"2021-11-13 08:02:00",NA,0,0,1
7702,"MKK","HUGO",65,-66.2484323295258,-14.2798123636211,"2021-11-13 08:02:00",NA,0,0,1
7703,"MKK","HUGO",65,-66.2485204150188,-14.2797086082308,"2021-11-13 08:02:00",NA,0,0,1
7704,"MKK","HUGO",65,-66.2484678400792,-14.2797244703926,"2021-11-13 08:02:00",NA,0,0,1
7705,"MKK","HUGO",65,-66.2484444507335,-14.2798198738497,"2021-11-13 08:02:00",NA,0,0,1
7706,"MKK","HUGO",65,-66.2483991994113,-14.279735054449,"2021-11-13 08:02:00",NA,0,0,1
7707,"MKK","HUGO",65,-66.2484386963525,-14.2797713015434,"2021-11-13 08:02:00",NA,0,0,1
7708,"MKK","HUGO",65,-66.2484451817086,-14.2797038958784,"2021-11-13 08:02:00",NA,0,0,1
7709,"MKK","HUGO",65,-66.2483548025939,-14.2797678796341,"2021-11-13 08:02:00",NA,0,0,1
7710,"MKK","HUGO",65,-66.2485790958965,-14.2797360856523,"2021-11-13 08:02:00",NA,0,0,1
7711,"MKK","HUGO",65,-66.2485818686147,-14.2796974408319,"2021-11-13 08:02:00",NA,0,0,1
7712,"MKK","HUGO",65,-66.2484214133151,-14.2798206489454,"2021-11-13 08:02:00",NA,0,0,1
7713,"MKK","HUGO",65,-66.24858972512,-14.2798313367865,"2021-11-13 08:02:00",NA,0,0,1
7714,"MKK","HUGO",65,-66.2484870672779,-14.2797747711893,"2021-11-13 08:02:00",NA,0,0,1
7715,"MKK","HUGO",65,-66.2485885275828,-14.279782663066,"2021-11-13 08:02:00",NA,0,0,1
7716,"MKK","HUGO",65,-66.2485576553626,-14.2798473148599,"2021-11-13 08:02:00",NA,0,0,1
7717,"MKK","HUGO",65,-66.2485073341326,-14.2797647879333,"2021-11-13 08:02:00",NA,0,0,1
