"stop_id","scale","used","forcat_prop","forest_prop","savanna_prop","wetland_prop","grassland_prop","ag_prop","pasture_prop","farming_prop","RLO_prop"
38,3,1,0.328467267957324,0.328467267957324,0,0.175883083801669,0,0.0617858065320591,0,0.137677846358164,0.336213486882146
39,3,1,0.0780132058807025,0.0780132058807025,0,0,0.00443579763755352,0.624555898973428,0.235099181122923,0.861174188876335,0.0184714095983131
40,3,1,0.288925433404078,0.288925433404078,0,0.000313648699926139,0.00128595966969717,0.000821021596865481,0.689552730803931,0.690373752400796,0.00291693290931309
41,3,1,0.103219305988852,0.103219305988852,0,0.405020850045044,0.410983172983577,0,0.0801597162685756,0.0801597162685756,0.000616954713951366
42,3,1,0.129569848801109,0.129569848801109,0,0.0639921468057053,0.293291688485125,0,0.483469586882912,0.491688557651256,0.0214577582568055
43,3,1,0.523973610852779,0.523973610852779,0,0.00268412865397048,0.271683459416011,0.0547691428072469,0.0508131629956263,0.10860195053859,0.046569990987117
44,3,1,0.221844593668631,0.221844593668631,0,0.147433690059427,0.108273138400588,0,0.0825781454395953,0.0825781454395953,0.439870432431759
45,3,1,0.128225978281862,0.128225978281862,0,0.176089239989783,0.230341098117886,0,0.00680925294839606,0.00680925294839606,0.458534430662073
46,3,1,0.423760476403003,0.423760476403003,0,0.00751393353654152,0.0649592758985432,0,0.00619881756716757,0.00619881756716757,0.497567496594745
47,3,1,0.443931873209887,0.436872431740027,0.00705944146986026,0.166940888743901,0.204930934445086,0,0.0125965077151303,0.0125965077151303,0.171599795885995
49,3,1,0.07846878051695,0.07846878051695,0,0.0491586630063062,0.187404835762133,0,0.000127228668959859,0.000127228668959859,0.684840492045651
104,3,1,0.888742073820457,0.888742073820457,0,0.012018483776707,0,0,0,0.0612324532263233,0.038006989176513
105,3,1,0.775912989029645,0.775912989029645,0,0.000621968725568721,0.0756644409883974,0,0,0,0.1372022302278
106,3,1,0.629475922568827,0.629475922568827,0,0.10637097859493,0,0,0.00394414501202974,0.0831383385875248,0.0880736045539438
108,3,1,0.522796767956014,0.522796767956014,0,0.00527321166120991,0.0927763851803942,0,0.0033989978780088,0.0033989978780088,0.375754637324373
109,3,1,0.0022937087349704,0.0022937087349704,0,0.427917437668435,0.232601149577159,0,0.243393614397538,0.243393614397538,0.0937940896218978
111,3,1,0.493875139345894,0.493875139345894,0,0.00330652331416871,0,0.189644198391898,0,0.250371765682203,0.251333799388543
112,3,1,0.66250281059668,0.66250281059668,0,0.00742256536340907,0.106569809054568,0,0.114831945744476,0.114831945744476,0.108672869240867
113,3,1,0.735130840996236,0.735130840996236,0,0.0202133712833347,0.0703048143784367,0,0,0.016952855327398,0.157398118014594
114,3,1,0.57658849069786,0.57658849069786,0,0,0,0,0,0.375651878406471,0.0472532332188436
116,3,1,0.018397438100415,0.018397438100415,0,0.229097802627051,0.608887992886624,0,0.14361676638591,0.14361676638591,0
119,3,1,0.592320682791973,0.592320682791973,0,0.0328296995799018,0,0,0,0.00197371093350927,0.35379239293526
117,3,1,0.663899752276212,0.663899752276212,0,0.0386580701524614,0,0.0261078260791694,0,0.0767260907738467,0.218051908687099
120,3,1,0.105358424413345,0.105358424413345,0,0.00427884888926417,0.670048456414414,0,0.158169549976136,0.158169549976136,0.0621447203068411
121,3,1,0.192444129482869,0.192444129482869,0,0,0,0.568066055873554,0.139180401017113,0.807495138134613,6.07323825182671e-05
130,3,1,0.0438955899503894,0.0438955899503894,0,0,0,0.69980155999239,0,0.919743806491144,0.0313353762721154
131,3,1,0.218794700822807,0.218794700822807,0,0,0,0.358645303382021,0.265427265098347,0.700570945709322,0.0207581271439598
132,3,1,0.0166692571046536,0.0166692571046536,0,0.00812177787857741,0.848863461938616,0,0.00843794415595378,0.00843794415595378,0.117907558922199
140,3,1,0.741882985773994,0.741882985773994,0,0.0818473107960048,0,0.000443576453818721,0,0.00314069524458706,0.173129008185414
141,3,1,0.159505333078818,0.159505333078818,0,0.00141268028082591,0.828869259631487,0,0.00597468616639158,0.00597468616639158,0.00423804084247772
142,3,1,0.0962198121744334,0.0962198121744334,0,0,0,0.684686644957657,0.190128188912685,0.903780187825567,0
143,3,1,0.615481526323511,0.615481526323511,0,0.00359892596831674,0.0046522427945763,0,0,0,0.376267304913596
144,3,1,0.0144706531803792,0.0144706531803792,0,0,0.0207304542787831,0.893550290393845,0.00802269966346402,0.96099104597573,0.00380784656510737
145,3,1,0.12123933449905,0.12123933449905,0,0.714315607721011,0.130811428242914,0,0,0,0.0336336295370248
146,3,1,0.152294292111818,0.152294292111818,0,0.000672485426880539,0.0762904695125129,0.701798826464896,0.0497181685627953,0.76252966441296,0.00744753592933523
147,3,1,0.603241469214206,0.603241469214206,0,0.245024969105856,0.116326090860995,0,0,0,0.0354074708189437
148,3,1,0.0570612625375644,0.0570612625375644,0,0.0189209845232486,0.8888223569494,0,0.00575838757434071,0.00575838757434071,0.0294370084154467
149,3,1,0.49996395663292,0.49996395663292,0,0,0,0,0,0.213818715683322,0.26867821440537
150,3,1,0.713272769261684,0.713272769261684,0,0.0368010413261312,0.147961406150182,0,0.0174189388190906,0.0616732599326377,0.0402915233293644
151,3,1,0.358168518151531,0.358168518151531,0,0.0243826843542587,0,0.129750353517282,0,0.292449611820991,0.317390141101074
152,3,1,0.542812797020197,0.542812797020197,0,0,0,0,0.0238570082062217,0.363408396808851,0.0734507006402168
153,3,1,0.0352504330019512,0.0352504330019512,0,0.156607384241397,0.497352637468116,0,0.30506424337547,0.30506424337547,0.00572530191306592
154,3,1,0.0839247785009478,0.0839247785009478,0,0,0.000668941863943903,0.745419566656837,0.0340359051266345,0.910510841448973,0.00489543818613492
156,3,1,0.911724716028334,0.911724716028334,0,0.00411015661821177,0,0,0,0.00278697354198733,0.0714828320219392
157,3,1,0.0861967769920726,0.0861967769920726,0,0.0837212924632472,0.532693432697236,0,0.253113040727408,0.253113040727408,0.0442754571200366
158,3,1,0.515318487103368,0.515318487103368,0,0.00777280299033012,0,0.20962220133992,0,0.303424599332068,0.173293756215288
159,3,1,0.282901344830704,0.282901344830704,0,0.00117276470019402,0.702386449085129,0,0.00734145861187503,0.00734145861187503,0.00619798277209866
160,3,1,0.0345425547473385,0.0345425547473385,0,0.120571855042233,0.834882977651252,0,0,0,0.0100026125591762
161,3,1,0.0168781512599958,0.0168781512599958,0,0.0285061637613979,0.818191454309853,0,0.136424230668753,0.136424230668753,0
163,3,1,0.0972878425501924,0.0972878425501924,0,0.0133386277914596,0.658330834693793,0,0.164076537859282,0.164076537859282,0.0669661571052731
164,3,1,0.00390939230503157,0.00390939230503157,0,0.269340712135377,0.627880973383394,0,0.0985604101105332,0.0985604101105332,0.000308512065664918
165,3,1,0.0488440456785272,0.0488440456785272,0,0.000306375383374726,0.827992930057624,0,0,0,0.122856648880474
166,3,1,0.491552357002318,0.491552357002318,0,0.0742929617055224,0.352166127538817,0,0,0.00177482584146425,0.0802137279118784
167,3,1,0.347112560728446,0.347112560728446,0,0.0632526963034358,0.553006731253372,0,0,0,0.0366280117147461
168,3,1,0.520567587998595,0.520567587998595,0,0.00953760789073256,0.0173386416807593,0,0.346869775296082,0.346869775296082,0.105686387133831
171,3,1,0.529634331677317,0.529634331677317,0,0.0758156712292481,0.0291779324598866,0,0.00136490315535984,0.00136490315535984,0.364007161478188
172,3,1,0.20528001500629,0.20528001500629,0,0.00643456985501226,0.647916110428953,0,0,0,0.140369304709745
173,3,1,0.126246149183127,0.126246149183127,0,0.0513942014876148,0.0972880810127565,0,0.000771813346692503,0.000771813346692503,0.724299754969809
174,3,1,0.916886194732696,0.916886194732696,0,0.00370361376012254,0.0270969429214575,0,0,0,0.0523132485857237
175,3,1,0.851034802180441,0.851034802180441,0,0,0.00342321812585463,0.127325163941911,0.0178819785358004,0.145541979693704,0
177,3,1,0.0450110609629226,0.0450110609629226,0,0.163098200853164,0.568849659856053,0,0.0907757950550535,0.0907757950550535,0.132265283272807
179,3,1,0.729634180984738,0.729634180984738,0,0,0.00865784624672385,0,0.00515846582905658,0.00518973000138176,0.253598046467388
180,3,1,0.216933989314567,0.216933989314567,0,0,0.00410514954490378,0.627762091886424,0.0130378595553512,0.701397682680347,0.035211271804545
181,3,1,0.105037240045293,0.105037240045293,0,0,0.00850861757848526,0.784040318161074,0.0563346983083729,0.842657467008595,0.020829434768578
182,3,1,0.128138967474719,0.128138967474719,0,0,0.000974271937684802,0.859761673503087,0.00562868896547483,0.865955941655916,0
183,3,1,0.431403721851576,0.431403721851576,0,0.162041421831219,0.0236287087940307,0,0.0115550088367984,0.0115550088367984,0.371371138686377
186,3,1,0.614383054218652,0.614383054218652,0,0.0856578797828559,0,0.0381035620290632,0,0.0748959179648788,0.225063148033614
187,3,1,0.936089014824795,0.936089014824795,0,0.00435200013358657,0,0,0,0.00319355405486209,0.0499847075295066
188,3,1,0.0564109639005504,0.0564109639005504,0,0.143064664454201,0.497329910163013,0,0.0424234327729609,0.0424234327729609,0.260771028709275
189,3,1,0.00985700713180754,0.00985700713180754,0,0.000616697781689711,0.82925754544851,0,0.0317625960219607,0.0317625960219607,0.128506153616032
190,3,1,0.200157283734268,0.200157283734268,0,0.000334938410736943,0.00142071201816333,0.726803097051897,0.0636931061435944,0.791287875802688,0.00167337856972104
191,3,1,0.0890207612712086,0.0890207612712086,0,0,0,0.0181631665431628,0.00539545012112745,0.0270635406730911,0.692131678880976
192,3,1,0.100378774536109,0.100378774536109,0,0.542979079217371,0.231688090149894,0,0.124260980319612,0.124954056096625,0
193,3,1,0.271008881605598,0.271008881605598,0,0.101969843596461,0,0.170352590149365,0,0.294108064422333,0.292101638690777
194,3,1,0.791716725329242,0.791716725329242,0,0.0312149340530863,0,0,0.000596578998079742,0.0263522919038258,0.150527655346031
68,3,1,0.409195065136744,0.409195065136744,0,0.00273746872573548,0.010479559263961,0,0.556282214033055,0.556282214033055,0.0213056928405043
69,3,1,0.841824932043662,0.841824932043662,0,0.013773949192426,0.131382779474309,0,0.000216668863701083,0.000216668863701083,0.0128016704259018
70,3,1,0.05691452091491,0.05691452091491,0,0.0115723490779864,0.870451870834874,0,0.0497889249982096,0.0497889249982096,0.0112723341740203
71,3,1,0.00385744948223649,0.00385744948223649,0,0.181377819235863,0.407102692989862,0,0.407662038292039,0.407662038292039,0
72,3,1,0.485118491031054,0.484066924968111,0.00105156606294282,0.00242057440162747,0.0179033745161779,0,0.434910957749851,0.434910957749851,0.0596466023012901
73,3,1,0.552047240582526,0.552047240582526,0,0.00580958527357859,0.00600092998705559,0,0.433447400903029,0.433447400903029,0.00269484325381131
74,3,1,0.501295154529377,0.501295154529377,0,0.00576187428549095,0,0,0.0716032117487272,0.451497904106778,0.0205777385849545
75,3,1,0.451808100226225,0.451808100226225,0,0.00122674073039597,0,0.0515628517442653,0,0.165505849598621,0.376026992033473
76,3,1,0.861873324920959,0.861873324920959,0,0.00231929488870721,0.0186038509622941,0,0,0,0.11720352922804
77,3,1,0.731560550946213,0.731560550946213,0,0.103841619747851,0,0,0,0.0327021433670598,0.131895685938877
78,3,1,0.495681318255135,0.495681318255135,0,0.0454227915218943,0,0.1807428535345,0,0.197424154884338,0.246566981768135
79,3,1,0.0861045841532215,0.0861045841532215,0,0.0116986332910569,0.666269915140756,0,0.173036535971407,0.173036535971407,0.0628903314435591
80,3,1,0,0,0,0.914737315204767,0.0803119999262251,0,0.00479597596685176,0.00479597596685176,0.000154708902156509
81,3,1,0.348310499542324,0.348310499542324,0,0.0133949970738734,0.231245149382512,0,0.245803514353026,0.38929451838958,0.0177548356117105
82,3,1,0.0505328947274354,0.0505328947274354,0,0,0,0.801262818951626,0.14677625141612,0.949467105272565,0
83,3,1,0.55677295225775,0.55677295225775,0,0.0141929890995713,0.0874842623083873,0,0.000222201143196873,0.000222201143196873,0.341327595191094
84,3,1,0.53768073909902,0.53768073909902,0,0.0437511949174405,0,0,0.0411007564171424,0.380623053653032,0.0301938130095333
85,3,1,0.650171754421452,0.650171754421452,0,0.000711674507624989,0.153938411578902,0,0.000456248277693087,0.000456248277693087,0.194721911214328
86,3,1,0.13903593420282,0.13903593420282,0,0.446747827399906,0.353843709170522,0,0.000248401524016409,0.000248401524016409,0.0601241277027365
87,3,1,0.886785393328792,0.886785393328792,0,0.00751787646461271,0.0100212616782056,0,0.0132816552858047,0.0172192754411256,0.0781124325975143
88,3,1,0.200368803233507,0.200368803233507,0,0.0158224062915838,0.176061555253203,0,0,0,0.607747235221706
89,3,1,0.0607180632464532,0.0607180632464532,0,0.50324112520404,0.429621758738071,0,0.00595418587458364,0.00595418587458364,0.000464866936852597
90,3,1,0.029133802093095,0.029133802093095,0,0.0312666791615528,0.71054818290095,0,0.141859480897939,0.141859480897939,0.0871918549464634
91,3,1,0.114817587314402,0.114817587314402,0,0.0535820696899539,0.748991431480273,0,0.0309452227590328,0.0434356161281043,0.0391732953872664
92,3,1,0.788938481751323,0.788938481751323,0,0.0478958830399631,0,0.0822931405411153,0,0.0891498856088773,0.073984005409708
93,3,1,0.0596109009124698,0.0596109009124698,0,0,0,0,0,0.568910908921289,0.194552283952132
94,3,1,0.601563452692858,0.601563452692858,0,0.0163881972958113,0,0.0595178324524767,0,0.198094729267259,0.183573242824935
95,3,1,0.0339736582440119,0.0339736582440119,0,0,0.784094943505011,0,0.0211717147776961,0.0211717147776961,0.160759683473281
96,3,1,0.688649446025116,0.688649446025116,0,0.0201130929061553,0,0.0247048527052095,0,0.148787699395061,0.142449761673668
97,3,1,0.542139098300606,0.542139098300606,0,0.0492091274866291,0,0.208745719091396,0.000760305021454392,0.281964956150153,0.121549914086775
98,3,1,0.0327843804635565,0.0327843804635565,0,0,0.00132968159922481,0.81951254072955,0.0835944867116525,0.908466665283073,0.0453172378405341
99,3,1,0.682864823968992,0.682864823968992,0,0,0,0.0088367202725912,0,0.0118606431537575,0.287408235330978
100,3,1,0.586227958180917,0.586227958180917,0,0.00194406067436204,0,0.068717309341151,0,0.105455026514457,0.301217580788283
101,3,1,0.0039211003545397,0.0039211003545397,0,0.495406371229861,0.455710084188617,0,0,0,0.0449624442269831
102,3,1,0.676673434644721,0.676673434644721,0,0,0.012988197575163,0,0.291433037356989,0.298281335774307,0.0120570320058089
103,3,1,0.731286762409007,0.731286762409007,0,0,0.013394305104447,0.183505115649365,0.019040752610725,0.238624822299315,0.0166941101872311
198,3,1,0.00192942840713779,0.00192942840713779,0,0.89277472873557,0.0782889424018653,0,0.0270069004554267,0.0270069004554267,0
199,3,1,0.00740658461109931,0,0.00740658461109931,0,0.00294963024195572,0.988590128758755,0.00105365638818986,0.989643785146945,0
200,3,1,0.179294367553668,0.179294367553668,0,0,0.000155832155934822,0.802822823116447,0.0177269771739503,0.820549800290397,0
201,3,1,0.049540075910343,0.049540075910343,0,0.588875347238987,0.325394564668037,0,0.0361900121826322,0.0361900121826322,0
202,3,1,0.123556483617853,0.123556483617853,0,0.119233651809424,0.0770338132280724,0.00130399626524494,0.0150966722090146,0.0164006684742595,0.663775382870391
204,3,1,0.338329589031757,0.338329589031757,0,0,0.0642909636259589,0.517300228006738,0.00901897305478201,0.58423901181533,0.0123475246050544
205,3,1,0.034869105314316,0.034869105314316,0,0.511610797942406,0.43300263009846,0,0.0205174666448181,0.0205174666448181,0
206,3,1,0.408174938750415,0.408174938750415,0,0,0.0858161343730344,0.282898208697117,0.0190779048646174,0.503377516548607,0.00174407428712538
207,3,1,0.214737768549104,0.214737768549104,0,0,0,0.290327584702711,0,0.752476459041767,0.0254127059434397
208,3,1,0.0531495101018843,0.0531495101018843,0,0.00646240383127024,0.831969797018652,0,0.0634856249128858,0.0902330437428549,0.0181852453053387
209,3,1,0,0,0,0,0.40655384384192,0,0.0060738485838283,0.593038494680171,0.000250868601789997
210,3,1,0.485378937418349,0.485378937418349,0,0.0556935035833695,0.405634918421958,0,0.0508562896997907,0.053292640576323,0
211,3,1,0.0110316128818055,0.0110316128818055,0,0.0800268679590119,0.859244424952442,0,0,0,0.0496970942067401
212,3,1,0.00340425759149443,0.00340425759149443,0,0.179014918294177,0.813165847905296,0,0.00441497620903331,0.00441497620903331,0
213,3,1,0.213261718831667,0.213261718831667,0,3.13602450969179e-05,3.13602450969179e-05,0,0.785170268913487,0.785170268913487,0.00150529176465206
17,4,1,0.000696072394888694,0.000178480101253511,0.000517592293635183,0,0.989009195364809,0.0101697961694251,0,0.0101697961694251,0.000124936070877458
18,4,1,0.142154181464691,0.142154181464691,0,0.109583236742009,0.108137763624279,0,0.0179274665105331,0.0179274665105331,0.622197351658487
19,4,1,0.172001603007946,0.172001603007946,0,0.0178922408260776,0.336319100364013,0,0.00957339505909321,0.00957339505909321,0.46421366074287
20,4,1,0.0463995970043673,0.0463102184502992,8.93785540681016e-05,0.0113721066146649,0.19777462121544,0,0.00109041835963084,0.00109041835963084,0.743363256805897
21,4,1,0.0845960436797141,0.0845960436797141,0,0.0186164809899815,0.284831254865768,0,0.021342292210608,0.021342292210608,0.590613928253929
22,4,1,0.220219709688601,0.220219709688601,0,0.0554882212233629,0.0482448992113023,0,0,0,0.676047169876734
23,4,1,0.339665245031094,0.339665245031094,0,0.00788794956849991,0.104069094419472,0.000572103677806352,0.101029022412933,0.101601126090739,0.395193515821787
24,4,1,0.464649393084744,0.464649393084744,0,0.00570029044824495,0.136581839363457,0.000303937899352314,0.363897520133169,0.364201458032521,0.0287239894713387
25,4,1,0.048383705567546,0.048383705567546,0,0.102465603988321,0.14659941410488,1.78776182385358e-05,0.0343179460790001,0.0343358236972387,0.668215452642014
26,4,1,0.237542542853107,0.237542542853107,0,1.7561549270235e-05,0.00335342948476687,0.252907314481687,0.505599827111713,0.7585071415934,0.000579324519455752
27,4,1,0.0423760941180957,0.0423760941180957,0,0.0376106315660931,0.160172397863267,0,0.000155203502355602,0.000155203502355602,0.759685672950189
28,4,1,0.013906165256873,0.013906165256873,0,0.0595003255959359,0.344925030185822,0,0.0013868156857718,0.0013868156857718,0.580281663275598
29,4,1,0.270175652384624,0.270175652384624,0,0.096328045062705,0.0791503749972862,0,0,0,0.554345927555385
30,4,1,0.314350314886384,0.314350314886384,0,0.188473473751246,0.128040809095995,0,0.000643283115205699,0.000643283115205699,0.368492119151169
31,4,1,0.193297511569976,0.193297511569976,0,0.0138457612276619,0.145582796579452,0.000500588577185641,0.0173748405863757,0.0178754291635614,0.629398501459349
32,4,1,0.834728422677657,0.834728422677657,0,0.0262903044774004,0.128657422646219,0.00110832739749057,0.00921552280123324,0.0103238501987238,0
33,4,1,0.373525924134231,0.373525924134231,0,0.119180071483799,0.432922505855967,0,0.0128537503714142,0.0128537503714142,0.0615177481545887
9,4,1,0.376619385849849,0.375672073252673,0.000947312597175768,0.0276526259729493,0.107487701758658,0.000625583790587771,0.0992576125311337,0.0998831963217215,0.388357090096823
10,4,1,0.213576014542444,0.024450902911396,0.189125111631048,0.0010792764830199,0.136444068811977,0.294115643070119,0.350852003960747,0.647404709531,0.000434347205638354
11,4,1,0,0,0,0.0484229769358874,0.0369881303214244,0,0,0,0.914588892742688
12,4,1,0.266983176532159,0.263396624386179,0.00358655214597975,8.70207613108561e-05,0,0.692052567911002,0.0404108717664791,0.732463439677481,0.00046636302904869
13,4,1,0.263457598799,0.263457598799,0,0.151671805165505,0.0651216594209044,0.00141188987188913,0.123685547700431,0.12509743757232,0.39465149904227
14,4,1,0.304459549722446,0.304459549722446,0,0.00635971898032503,0.278879415258334,0.00110833625898587,0.0642065994869545,0.0653149357459404,0.344986380292954
15,4,1,0.000327574963178486,0.000327574963178486,0,0.00231791006472497,0.0117420868354752,0,0,0,0.985612428136621
16,4,1,0.00205199652276652,0.00205199652276652,0,8.93268997414493e-05,0.83548668377633,0.162371992801162,0,0.162371992801162,0
300,4,1,0.662663918945197,0.662663918945197,0,0.194043207324078,0,0.0299738796962904,0,0.0586596951057329,0.0846331786249919
301,4,1,0.111485778957723,0.111485778957723,0,0.277601009678818,0.588457343014767,0,0.0224558683486913,0.0224558683486913,0
302,4,1,0.642239518796149,0.642239518796149,0,0.00569130113973945,0,0.04958481796242,0,0.169325147352906,0.182458002450186
303,4,1,0.475717402584745,0.475717402584745,0,0.0618644922838477,0,0.154310303964037,0.00105278023674672,0.218090259731303,0.241949707548209
304,4,1,0.150554425332617,0.150554425332617,0,0.118876173511398,0.687611881329115,0,0.0412531486365133,0.0412531486365133,0.00170437119035698
305,4,1,0.176886556436015,0.176886556436015,0,0,0.595221116172484,0,0.18488930148458,0.192748356452663,4.76161857724099e-05
306,4,1,0.316617717808179,0.316617717808179,0,0,0,0.161900126678941,0.000732254284913244,0.244384317025273,0.415286443798486
307,4,1,0.219029726324398,0.219029726324398,0,0.00148267882269487,0.213692082562696,0.537270407894207,0.0115289941122844,0.558226954113896,0.00534453994227221
308,4,1,0.243757994448238,0.243757994448238,0,0.142012165520688,0.359547014470849,0,0.208875094564548,0.253566482773463,0.00111634278676132
309,4,1,0.168204569770557,0.168204569770557,0,0,0,0.0844866089712632,0,0.479091215483468,0.348705199937438
310,4,1,0.164463791045835,0.164463791045835,0,0,0.470377049022175,0,0.362331200548077,0.362331200548077,0.00282795938391317
311,4,1,0.140039390997054,0.140039390997054,0,0.0984353683303609,0.651178441080332,0,0.109534441220746,0.109534441220746,0.000812358371507065
312,4,1,0.242969157652963,0.242969157652963,0,0.192208254312493,0,0.23399470275368,0,0.352050791474041,0.188544376791841
313,4,1,0.0375582958322174,0.0375582958322174,0,0.255538515436907,0.590121256416706,0,0.116695416070864,0.116695416070864,8.65162433059329e-05
314,4,1,0.00140339545096723,0.00140339545096723,0,0,0.000626077396775095,0.15820607535685,0.503509470709609,0.721735078278264,0.00887353348823108
315,4,1,0.0298470301270322,0.0298470301270322,0,0.031143978784056,0.525915843712551,0,0.244298868127431,0.244298868127431,0.16879427924893
316,4,1,0.00477837328238759,0.00477837328238759,0,0.00860046008073269,0.37767755286921,0,0.608839603081626,0.608839603081626,0.000104010686044288
317,4,1,0.230817411165647,0.230658873377285,0.000158537788362622,0.010077062490277,0.00942419075266696,0,0.684888910257526,0.684888910257526,0.0535153112272939
318,4,1,0.582257938087078,0.582257938087078,0,0.0930960803427951,0,0,0,0.10397642238271,0.209516928896196
319,4,1,0.0740252541109396,0.0740252541109396,0,0.707229083555416,0.151953700273675,0,0.0657437260846443,0.0657437260846443,0.00104823597532498
320,4,1,0.0269059772833487,0.0269059772833487,0,0,0,0.66537320491275,0,0.929207582577773,0.0283520178560387
322,4,1,0.0696661658747354,0.0696661658747354,0,0.0276689641628591,0.796101326983992,0,0.106563542978414,0.106563542978414,0
323,4,1,0.457259601106634,0.457259601106634,0,0.0711645157916425,0.0298651267910307,0,0.00133799316416669,0.00133799316416669,0.440372763146526
324,4,1,0.000434369672370798,0.000434369672370798,0,0.516806903909048,0.379958244639589,0,0.102626733910045,0.102626733910045,0.000173747868948319
325,4,1,0.0124882501192944,0.0124882501192944,0,0.36854515661186,0.299718819831668,0,0.315220118233058,0.315532608723033,0.00371516471414575
326,4,1,0.0864009295783425,0.0864009295783425,0,0,0.0026270371801182,0.708207422219348,0.198127307067429,0.906790069889254,0.00155499318329319
327,4,1,0.437107375907055,0.437107375907055,0,0,0,0.315750472932996,0.0757893117477641,0.394570385109181,0.0658965134639127
329,4,1,0.00217188810910132,0.00217188810910132,0,0.36167788880262,0.457082717062831,0,0.177389745072958,0.177389745072958,0.00167776095248892
330,4,1,0.209834874065511,0.209834874065511,0,0.000210812257561598,0.00144330614245604,0,0.786473500175849,0.786473500175849,0.00203750735862231
331,4,1,0.614903511975392,0.614903511975392,0,0.0047489397477137,0.38005664073798,0,0,0,0
332,4,1,0.0736186404402162,0.0736186404402162,0,0.0686136120238166,0.669778741519816,0,0.156093371899936,0.156093371899936,0.0318956341162144
333,4,1,0.28686079992396,0.285451624492602,0.00140917543135792,0.00134286129341167,0.00719314980481193,0.0952954885455796,0.605254663213634,0.700550151759214,0.00405303721860269
334,4,1,0.827061072266638,0.827061072266638,0,0,0.000293126130486003,0,0.00916842545775742,0.00916842545775742,0.16335489717908
335,4,1,0.367987344590536,0.367987344590536,0,0,0,0,0.386849522209329,0.521731825806996,0.0992260760584441
336,4,1,0.149409372310361,0.149409372310361,0,0.144763890571255,0.653799787345906,0,0.0518017410569891,0.0518017410569891,0.000225208715488972
337,4,1,0.0126602270947927,0.0126602270947927,0,0.107961830279025,0.849001763148206,0,0.022802776873547,0.022802776873547,0.00757340260442915
338,4,1,0.594273018155209,0.594273018155209,0,0.0692165201447764,0,0.0859538700534225,0,0.120774917336992,0.215111652819071
339,4,1,0.101638015463237,0.101638015463237,0,0.0309707747293175,0.740062284851791,0,0.00372179559313065,0.00372179559313065,0.123607129362524
340,4,1,0.497109441631646,0.497109441631646,0,0.00942424340677267,0.0114078892183605,0,0.00144645217250394,0.00144645217250394,0.480611973570717
341,4,1,0.0170959807818054,0.0170959807818054,0,0.157151092619648,0.712274709977806,0,0.112803016153416,0.112803016153416,0.000675200467324269
342,4,1,0.00282573692050969,0.00282573692050969,0,0.526709180122435,0.394980271982199,0,0.0751203029602748,0.0751203029602748,0.000364508014581682
343,4,1,0.000433524920746544,0.000433524920746544,0,0.443208881419339,0.477649529205537,0,0.0786040184733979,0.0786040184733979,0.000104045980979171
344,4,1,0.819504809150597,0.81936334110899,0.000141468041606583,0.0038172793226843,0.0065334657215307,0,0.12340014554565,0.12340014554565,0.0467443002595384
345,4,1,0.677426674458,0.677426674458,0,0,0,0,0,0.042428746792686,0.257337253689748
346,4,1,0.493446814052519,0.493130076731724,0.000316737320794904,0.0021384262371869,0.0253792172482066,0,0.309475934530631,0.310921368266515,0.151017548021788
347,4,1,0.399541907981684,0.399541907981684,0,0.000140756072624062,1.75945090780077e-05,0.153596890339566,0.446386149933644,0.59998304027321,0.000316701163404139
348,4,1,0.0959645412853156,0.0959645412853156,0,0,0,0.550509589973733,0,0.877748700869064,0.0210426600453628
349,4,1,0.156935987814127,0.156935987814127,0,0.248381581105348,0,0,0.00484443392385828,0.358921645159437,0.226702968239084
350,4,1,0.137689617213694,0.137689617213694,0,0,0.0364224856199927,0.777732130700768,0.00134549303252306,0.825321441099239,0.000188818689024774
351,4,1,0.0936377927207111,0.0936377927207111,0,0,0,0.413394579550612,0.366336644257171,0.90266163448864,0
352,4,1,0.407595957021115,0.407595957021115,0,0,0,0.0794275317814192,0.000321438250591579,0.149780630649242,0.413474215259983
353,4,1,0.247552852533375,0.247552852533375,0,0.0553058833205913,0.379971994460917,0,0,0,0.317169269685116
354,4,1,0.174201137026596,0.174201137026596,0,0.172091738177591,0.406937049953738,0,0.186109225543032,0.186614587401599,0.0601554874404765
355,4,1,0.0377412885888253,0.0377412885888253,0,0.375715048880197,0.490331465794507,0,0.0909753910528316,0.0909753910528316,0.00523680568363937
356,4,1,0.577844664439608,0.577844664439608,0,0.00971387557225095,0.00560357254415217,0,5.42752760869988e-05,5.42752760869988e-05,0.406783612167901
357,4,1,0.00550907762037068,0.00550907762037068,0,0.347320614457762,0.635292916817297,0,0.00898732720978429,0.00898732720978429,0.00289006389478611
358,4,1,0.17872206618951,0.17872206618951,0,0,0,0.294170662686117,0.012331204316331,0.390991655434972,0.423263266315569
359,4,1,0.389513756978283,0.389513756978283,0,0.137755721771969,0.467495973094752,0,0.00134670273877568,0.00134670273877568,0.003887845416221
360,4,1,0.0359532181357461,0.0359532181357461,0,0,0,0.905996525116535,0.0518932738947595,0.961325463476205,0
361,4,1,0.759100479866781,0.759100479866781,0,0.105950342495645,0,0.025473117977736,0,0.0557856828734302,0.0791634947641439
362,4,1,0.00123116715462276,0.00123116715462276,0,0.330994104405967,0.627224958073675,0,0.0405497703657352,0.0405497703657352,0
