"individual.local.identifier","species","stop_id","timestamp","lc","location.long","location.lat"
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186484603666,-15.9089555420818
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185624753731,-15.9088948583877
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186283712596,-15.9088955186167
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186989354209,-15.908871442594
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187669011684,-15.9089056696126
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218775218665,-15.9088813186205
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187428430936,-15.9088947449769
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186023433529,-15.9089053312899
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218687138019,-15.9088571490968
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186228834587,-15.9087984606517
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186418636092,-15.9088220583785
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185852958104,-15.908833806984
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187390728272,-15.9088230087446
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186251329545,-15.9089248836545
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185089028751,-15.9087539646938
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187738708016,-15.9088795266213
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186434694832,-15.9088956404712
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186589613442,-15.9089366174973
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186945281164,-15.9088279996867
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185396839894,-15.9088429925878
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186371049653,-15.9088570771557
"KCL","HUGO",56,2019-08-26 20:16:00,"G",-65.2187732850052,-15.9088476843707
"KCL","HUGO",56,2019-08-26 20:16:00,"G",-65.2188568174764,-15.9089003842486
