"stop_id","used","forcat_prop","forest_prop","savanna_prop","wetland_prop","grassland_prop","ag_prop","pasture_prop","farming_prop","RLO_prop","jrc_permanent_prop","jrc_semi_prop","jrc_temporary_prop","jrc_dry_prop","elevation","slope","id","species","start","end","duration","lon","lat","yearly_id","ipp_w"
NA,0,1,1,0,0,0,0,3.71117633066592e-05,0,0,0,0,0,1,46.0174842541478,2.94877914388556,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,72.8724188872275,2.77533583213347,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.996628928100395,0.996628928100395,0,0.00236692282312716,0,0,0.000105677670621534,0,0.00100414907647819,0,0.000286899736136625,0.00057379947227325,0.99913930079159,65.0445693434934,3.35923979287685,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,3.14169459265415e-05,0,0,0,0,0,1,155.832780133479,3.87684167592841,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,5.35495656487631e-05,0,0,0,0,0,1,95.2018371081966,3.02978914063746,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.659791225439011,0.659791225439011,0,0.304432107490298,0.0268126740596525,0,0.00148636594081978,0,0.0089639930110383,0,0,0,1,657.750800104561,20.8934759304337,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000112815053677873,0,0,0,0,0,1,158.186278787691,9.77736181858386,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.981302038987417,0.981302038987417,0,0,0.0186979610125826,0,0,0,0,0,0,0,1,43.64897854608,2.82309486193774,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,57.9364308793858,3.67419274820519,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000191366172655293,0,0,0,0,0,1,128.630781980899,4.76707929683536,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,512.799018559643,12.2627607034638,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,113.818573908185,2.817097461096,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,131.008880094429,2.90190376221803,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.970436638791119,0.970436638791119,0,0.0081039237165272,0.00422084633481312,0,0,0,0.0172385911575407,0,0.00753441320026943,0.0117015427407096,0.980764044059021,103.26411916633,3.81918252929241,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000408304709524413,0,0,0,0,0,1,561.974059095706,15.9234267289047,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.999740388393589,0.999740388393589,0,0,0.000259611606410803,0,0.0132077435719616,0,0,0,0,0,1,63.3183516130878,2.50326096330003,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.843603603299537,0.843603603299537,0,0.01451844626552,0.0142270591729557,0,0.000401265928344265,0.00422905050559598,0.123421840756391,0.00208274268382138,0.108579662305986,0.018783498265178,0.870554096745015,93.0631224342248,3.54879989772773,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,100.074445674432,3.38273955554028,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.960797550395394,0.960797550395394,0,0.000717262050424366,0.0110458355765352,0,0.00070475717068545,0.00107589307563655,0.0263634589020096,0.00630234254972876,0.0185157682326607,0.00609672742860711,0.969085161789003,61.8564592412629,2.98765793635405,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,48.4964923579418,2.00801324962495,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000382017704076707,0,0,0,0,0,1,97.4610935887189,4.26293393029782,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.651932769327694,0.650283221582216,0.00164954774547745,0,0.00143438934389344,0,0.292707154268871,0.346632841328413,0,0,0,0.000645475204752047,0.999354524795248,123.938898578711,3.82821354928458,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,122.033913272587,3.94508952183599,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.99998004962305,0.99998004962305,0,0,1.99503769497279e-05,0,0,0,0,0,0,0,1,62.0972929396342,2.74850948322375,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.98367746669693,0.98367746669693,0,0.00243850783571039,0.0138840254673596,0,0,0,0,0,0,0,1,47.1883622253403,3.0828112181055,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.956686405843284,0.956686405843284,0,0.00725769820856777,0.0360558959481485,0,0.000319146376944269,0,0,0,0,0,1,409.427730122851,14.4163049185788,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.998781123329564,0.998781123329564,0,0,0.00121887667043617,0,0.000874574694571007,0,0,0,0,0,1,442.640727744004,15.0390495732618,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.940568723204204,0.940568723204204,0,0,0.0594312767957963,0,0.000400166109200772,0,0,0,0,0,1,209.945675507816,4.99293227081419,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,110.403748342124,3.57231211025056,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.943181326033413,0.943181326033413,0,0,0,0,0.00986614149481852,0.0568186739665868,0,0,0,0,1,223.026175213771,3.51991508214034,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,123.132264972667,3.17662903564069,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.99789597256355,0.99789597256355,0,0,0.00210402743645027,0,1.99911293143503e-05,0,0,0,0,0,1,53.4855979435537,2.54206662125795,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.999447839697429,0.999447839697429,0,0,0.000552160302571469,0,0,0,0,0,0,0,1,59.7623187832234,2.60701443129842,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.999344271329951,0.999344271329951,0,0,0,0,0.00388199660350071,0.000655728670048974,0,0,0,0,1,238.899506198137,2.7289157654236,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000261227106220698,0,0,0,0,0,1,52.1613883102112,2.85317422797293,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,111.914425315397,2.94185717608565,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.830652272294509,0.830652272294509,0,0.101274381773379,0.0303855772013666,0,3.57003206888407e-06,0,0.0376877687307457,0,0.0224519466463556,0.0154448016817373,0.962103251671907,44.5029696730594,3.0335279166238,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.897695822467158,0.897695822467158,0,0.0153711204836998,0.00413441968367373,0,0.000122796454922901,0,0.0827986373654682,0,0.0451810710455911,0.0225746458069852,0.932244283147424,46.3038933427844,3.22852426483105,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000114928455587719,0,0,0,0,0,1,111.253904012747,2.56774520085834,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,116.90094887308,2.6417889724142,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,108.806474442675,2.50704031967253,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,6.71200115214565e-05,0,0,0,0,0,1,84.0996357601291,3.52383448225985,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0690155663772998,0,0,0,0,0,1,91.4667987222087,4.50559905272439,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,82.8116002065426,3.38414215982395,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.896849187719666,0.896849187719666,0,0.00050209346251809,0.00279737786260079,0,1.14248786645683e-05,0,0.0998513409552152,0.000165114208682419,0.0919289530718415,0.00567717218711631,0.90222876053236,94.5540953047432,3.44175645843336,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.815820121827777,0.815820121827777,0,0.00383973439025378,0.00014339957081352,0,0,0.00308309077249068,0.174962659876463,0.00222269334760956,0.14965151092536,0.0107802736176281,0.837345522109402,93.9803542740712,3.12474038499836,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.998996156996547,0.998996156996547,0,0,0,0,0.00269261185017832,0.00100384300345328,0,0,0,0,1,234.584260646458,3.14098065165911,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.48632304419743,0.48632304419743,0,0.00795008652954506,0.0252832777329794,0,0.00629023710619553,0,0.480443591540046,0.229754294343333,0.245169856948507,0.145363166736653,0.379712681971507,30.4581744064571,2.65862145846832,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.994621573942601,0.994621573942601,0,0,0.00537842605739856,0,2.57008852583138e-05,0,0,0,0,0,1,53.8930175314604,2.91219296870586,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000891060573395631,0,0,0,0,0,1,74.1151256398715,2.27599011918158,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.679769969776538,0.679769969776538,0,0.026734755012749,0.281397451890689,0,0,0,0.0120978233200241,0,0.00943720228342548,0.0116362439648007,0.978926553751774,39.7780295741959,2.91800145813168,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,113.476349618998,3.09848687629765,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,82.2613724929842,2.87890021461871,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00023492036989109,0,0,0,0,0,1,138.708266479027,4.51910231112571,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00514317310745495,0,0,0,0,0,1,56.6428342403198,3.75554059852079,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.940852664269948,0.940852664269948,0,0.00035863576642151,0.000860725839411623,0,0,0,0.0579279741242185,0,0.0518311660950528,0.00531034088962485,0.942858493015322,51.6324691555623,3.19040394097064,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000192368808500704,0,0,0,0,0,1,75.5330949269497,3.18688680127138,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.759532662619732,0.759532662619732,0,0.0219165659433622,0.215609941608143,0,0,0,0.00294082982876241,0,0.000143455113598166,0.00347161374907563,0.996384931137326,41.1667976592207,2.8687850853614,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,131.473210220241,4.36212846918809,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000177081193701415,0,0,0,0,0,1,90.1080984369075,3.01619918793651,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,97.8387864335485,3.01037004868671,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,8.56516683467083e-06,0,0,0,0,0,1,57.301828051946,3.21998466699807,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.99928288882752,0.99928288882752,0,0.000717111172479579,0,0,0,0,0,0,0,0,1,126.438998444462,4.51756145697188,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.857749171412662,0.857749171412662,0,0,0,0,0,0,0.142250828587338,0.000573426569495224,0.122094884669581,0.0117246057059879,0.865607083054936,101.469323325525,2.91230948726129,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,68.2908396726069,2.2604262668865,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.964668286341573,0.964668286341573,0,0.000894965076111408,0,0,0.000317012098088292,0.00487702527334124,0.0295597233089745,0,0.0192065918031099,0.00687930571860746,0.973914102478283,65.1177239365045,4.37493602712963,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,131.53105852786,2.49583245650281,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00106280398668498,0,0,0,0,0,1,123.94137370228,4.00064533377782,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.992294712085035,0.992294712085035,0,0,0,0,0.114832675786229,0.00770528791496489,0,0,0,0,1,214.591995943663,6.18180777895016,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0142027535640522,0,0,0,0,0,1,193.315767142858,5.19776637338213,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00105201037918367,0,0,0,0,0,1,179.319237180601,4.00448853628926,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,81.2756942083504,3.00327825806704,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00157695134188689,0,0,0,0,0,1,192.03145749555,5.42665984467378,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,144.438557365661,2.97515632716288,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.999576669451056,0.999576669451056,0,0,0,0,0.0152009225395679,0.000423330548943514,0,0,0,0,1,273.275596894884,6.11583198304046,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,1.84785421677741e-05,0,0,0,0,0,1,78.9924340027382,3.57300289279179,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.987847423503286,0.987847423503286,0,0,0.00923880084545479,0,0.0477237295899379,0.00291377565125882,0,0,0,0,1,103.824173276276,2.79603258611568,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.839847041717358,0.839847041717358,0,0,0,0,0.359782940653992,0.160152958282642,0,0,0,0,1,180.693937882167,3.62618603218912,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.999077280332921,0.999077280332921,0,0,0,0,0.0451017503904455,0.00092271966707898,0,0,0,0,1,219.986738602254,4.38466215216367,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.977566897811854,0.977566897811854,0,0,0,0,0.095748251420437,0.0224331021881462,0,0,0,0,1,253.372101901191,5.52510401185228,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.722207747865761,0.722207747865761,0,0.0270254211851764,0.21131450836345,0,0.0195288665621346,0.0233764886116259,0.0160758339739863,0,0.0126614975547326,0.0133686334062692,0.973969869038998,68.4230546593488,2.67065950697185,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.813336696520082,0.813336696520082,0,0.000713883979575639,0.00537008725341957,0,0.00706632909408289,0,0.180579332246923,0.113599097874613,0.0626322610049415,0.0135304810262236,0.810238160094222,45.6646669540667,3.17989752363652,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.886891228242413,0.886891228242413,0,0,0.0910309989133757,0,0.0576893380615001,0.0220777728442111,0,0,0,0.00682765960769964,0.9931723403923,71.2594770737573,2.61562865587874,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00733956903299094,0,0,0,0,0,1,140.87323476072,3.0477921487631,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000256205766252377,0,0,0,0,0,1,53.5247731346934,3.81366170654706,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.036246851428485,0,0,0,0,0,1,82.832790779551,3.23528992735619,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00982363770619716,0,0,0,0,0,1,226.031247922349,7.31427798473623,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.994125191437583,0.994125191437583,0,0.000998622348720603,0.000881696818814381,0,0.00211121331429033,0,0.00399448939488241,0,7.13301677657573e-05,0.00286803219647965,0.997060637635755,63.527735220598,4.04705462828776,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000422053181255707,0,0,0,0,0,1,121.275049873962,2.92723261316659,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000458527501263233,0,0,0,0,0,1,116.457826654404,3.31841018073198,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0121480955156052,0,0,0,0,0,1,143.381651283834,4.81647757341336,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.997579061647645,0.997579061647645,0,0.00149528545292489,0,0,0,0,0.000925652899429697,0,0.000213612207560699,0.00206491800642009,0.997721469786019,88.7849190446387,4.02026618153788,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000230844577539424,0,0,0,0,0,1,103.102490303673,4.25400510389132,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00312224113537268,0,0,0,0,0,1,75.0218606650003,2.7902435079758,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.54093290875554,0.536714383003763,0.00421852575177772,0,0.0648754756269599,0,0.426735008925763,0.3941916156175,0,0,0,0,1,140.525096750847,3.0023889042229,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.965205049187116,0.965205049187116,0,0,0,0,0.0747956824464905,0.0347949508128841,0,0,0,7.05796778134582e-05,0.999929420322187,210.993164063233,4.46781421392171,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.980574947770026,0.980574947770026,0,0,3.31137066738192e-06,0,0.101824792562293,0.0194217408593062,0,0,0,0,1,275.633319200514,5.03325953613579,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0304281275225927,0,0,0,0,0,1,141.130631281254,3.39054928445442,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.88363782295752,0.88363782295752,0,0.00334241842728127,0.00512030056945216,0,0.0236727576947019,0.0435936701260302,0.0643057879197161,0,0.0362018636666985,0.0148059235965259,0.948992212736775,75.4491462014509,3.02035977168949,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,77.852653332231,3.07574648187517,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.001407734967282,0,0,0,0,0,1,213.515537787846,5.0787958098428,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0158490528800466,0,0,0,0,0,1,82.3475515626825,2.58124220189666,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.90329495765298,0.90329495765298,0,0.000428347281792314,0.0581465410329941,0,0.00219126236082737,0.0345481451754496,0.00358200885678374,0,0.00275597024700338,0.00103923683396457,0.996204792919032,81.1685220204566,3.01335291461396,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00418274761475538,0,0,0,0,0,1,75.8705832863021,2.84499324245992,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000549716480967504,0,0,0,0,0,1,61.9029838707298,3.37735470253015,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,100.177201340847,3.53743864762409,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,165.772561577659,4.03931785230907,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.991024874276184,0.991024874276184,0,0,0,0,0.224559439973489,0.0089751257238161,0,0,0,0,1,231.215987789954,6.77726765874155,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000705766566071543,0,0,0,0,0,1,73.9844106768117,2.7118311904208,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.861426487060727,0.861426487060727,0,0,0.138573512939273,0,0.0294216606597405,0,0,0,0,0,1,104.197669367302,3.10375969612572,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00199333044729097,0,0,0,0,0,1,99.1978242215603,3.01237089523988,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.990547681479514,0.989768209086453,0.000779472393060834,0,0.00637750139777046,0,0.00126010043510043,0.00250792810958076,0.000566889013135152,0,0.00035430563320947,0.00035430563320947,0.999291388733581,120.458219914793,3.36500548563234,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0156244293692349,0,0,0,0,0,1,282.016206292566,7.31464841145041,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.942189426339221,0.941551454062521,0.000637972276699279,0,0.00112055174177551,0,0.108733208046753,0.0566900219190039,0,0,0,0,1,174.186538987557,4.88941749361761,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.810272623326031,0.810272623326031,0,0.00214337527531165,0.0193946043539376,0,0.000236141450045123,0,0.16818939704472,0.05201425442621,0.116905291110988,0.0289002635651139,0.802180190897688,37.835787665646,2.87712108627903,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.442611089919201,0.442611089919201,0,0.00166230883933835,0,0,0.444761407525733,0.555726601241461,0,0,0,7.07424489371294e-05,0.999929257551063,161.707628815974,2.97616441129722,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.999190438737229,0.999190438737229,0,0,0,0,0.0138236564951729,0.000809561262771204,0,0,0,0.000212384899183803,0.999787615100816,183.380402742682,5.34395476465432,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.964362899569763,0.964362899569763,0,0,0.00184173215047646,0,0.138424221230018,0.033795368279761,0,0,0,0,1,147.773846781827,3.21262547280979,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000110906453049872,0,0,0,0,0,1,62.8943411446051,3.38142302241994,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.985237552492821,0.985237552492821,0,0,0,0,3.51168998353532e-06,0.000318968235964568,0.0144434792712143,0,0.000705437122037856,0.0122012957911685,0.987093267086794,289.985281493532,7.18975029576954,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.865940369312171,0.865940369312171,0,0.000926480489271132,0.000498874109607533,0,0.0151572996798172,0,0.13263427608895,0,0.126790322233547,0.00890846624299166,0.864301211523461,57.8214207532453,3.18167877776242,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,79.4323838396652,3.08213675517572,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.840472526124438,0.840472526124438,0,0.000747487927554173,0.00106644584964368,0,0.013505946617501,0,0.157713540098364,0,0.123053631770886,0.0227505659830261,0.854195802246088,66.2344973426837,3.06859711210066,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0289759592621334,0,0,0,0,0,1,240.482574622676,5.83198605041028,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00235452478977482,0,0,0,0,0,1,52.6028312427887,2.8014609793405,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.922170012125677,0.922170012125677,0,7.09510726967473e-05,0,0,0.00207109582833749,0.0108555141226023,0.0669035226790235,0,0.0460208134276157,0.00896459847535883,0.945014588097025,102.271787103088,3.88967909426331,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00234032890074941,0,0,0,0,0,1,301.758788807515,6.84002483175535,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000482377373725145,0,0,0,0,0,1,193.889176226319,4.80136366069853,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000958394238758015,0,0,0,0,0,1,113.279984059745,2.98425242775051,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.558873467262358,0.558873467262358,0,0,0.000713223298443096,0,0.518525683922088,0.440413309439199,0,0,0,0.000380293432529076,0.999619706567471,192.463545505654,4.81428589139512,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.0383112943651477,0,0,0,0,0,1,83.7386371942933,2.94872414384913,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000874676160820318,0,0,0,0,0,1,166.855687015311,5.52341095786324,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.000170346683418686,0,0,0,0,0,1,87.0759630354385,3.80865747165776,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00755187808976111,0,0,0,0,0,1,146.038931125443,5.48041569379407,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,106.431876944023,4.7151156404857,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,139.849225130415,3.22567305091466,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0.00216281596931897,0,0,0,0,0,1,185.746844858721,4.48503234617732,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,0.368962737270513,0.340607034438279,0.0283557028322343,0,0.134657340791069,0,0.552271585632267,0.496379921938418,0,0,0,0,1,142.636256900635,3.05082451524693,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,116.270535531769,3.63005447879959,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,124.157512222999,5.01918314035068,NA,NA,NA,NA,NA,NA,NA,"MKK2021",10000
